sid,BUFF,NOT,AND,PI,PO,LP
93,65330,100415,77474,11302,10797,37
94,64978,100125,77153,11302,10797,42
95,65554,98673,76715,11302,10797,43
96,65590,99033,76913,11302,10797,42
97,56791,107490,76742,11302,10797,42
98,66595,98094,76946,11302,10797,43
99,56310,108625,77069,11302,10797,42
100,64542,99889,76817,11302,10797,42
101,67017,97712,76966,11302,10797,42
102,55925,108622,76875,11302,10797,40
103,64181,100762,77073,11302,10797,42
104,75414,88885,76751,11302,10797,40
105,66377,100802,78191,11302,10797,43
106,66830,97453,76743,11302,10797,43
107,66147,99488,77419,11302,10797,38
108,75072,89185,76730,11302,10797,42
109,65579,99324,77053,11302,10797,39
110,73612,90565,76690,11302,10797,43
111,63680,100371,76627,11302,10797,42
112,65874,101449,78263,11302,10797,43
113,67010,97149,76681,11302,10797,42
114,65908,98203,76657,11302,10797,43
115,73429,90766,76699,11302,10797,43
116,73833,90372,76704,11302,10797,42
117,75201,89162,76783,11302,10797,42
118,73628,90663,76747,11302,10797,41
119,74420,89955,76789,11302,10797,41
120,64762,99433,76699,11302,10797,39
121,56242,107923,76684,11302,10797,41
122,66203,98164,76785,11302,10797,43
123,64577,99968,76874,11302,10797,43
124,75335,88836,76687,11302,10797,43
125,57022,107473,76849,11302,10797,42
126,65509,98914,76813,11302,10797,43
127,65327,99062,76796,11302,10797,43
128,64659,99874,76868,11302,10797,43
129,64514,100015,76866,11302,10797,43
130,66160,98083,76723,11302,10797,41
131,74301,89684,76594,11302,10797,41
132,74777,89778,76879,11302,10797,42
133,66092,97907,76601,11302,10797,43
134,64939,99946,77044,11302,10797,37
135,65455,98852,76755,11302,10797,41
136,74874,89153,76615,11302,10797,43
137,65566,99327,77048,11302,10797,37
138,75043,88948,76597,11302,10797,42
139,63922,100901,77013,11302,10797,43
140,65167,100676,77523,11302,10797,43
141,65392,98689,76642,11302,10797,43
142,65754,98267,76612,11302,10797,43
143,67145,97330,76839,11302,10797,43
144,67162,98209,77287,11302,10797,41
145,64762,99613,76789,11302,10797,37
146,74609,89730,76771,11302,10797,43
147,57013,107144,76680,11302,10797,43
148,56117,108332,76826,11302,10797,42
149,56828,107199,76615,11302,10797,43
150,74098,90095,76698,11302,10797,42
151,73784,90369,76678,11302,10797,42
152,65766,98321,76645,11302,10797,43
153,74300,89851,76677,11302,10797,43
154,74312,89609,76562,11302,10797,43
155,64696,99925,76912,11302,10797,43
156,74179,90362,76872,11302,10797,43
157,64484,100007,76847,11302,10797,41
158,66339,98250,76896,11302,10797,43
159,56083,108296,76791,11302,10797,43
160,56179,108792,77087,11302,10797,39
161,56032,108117,76676,11302,10797,43
162,73150,91199,76776,11302,10797,42
163,64972,100001,77088,11302,10797,37
164,65913,99594,77355,11302,10797,43
165,65311,98728,76621,11302,10797,42
166,74876,89343,76711,11302,10797,43
167,64463,99928,76797,11302,10797,43
168,65982,98297,76741,11302,10797,42
169,73551,90544,76649,11302,10797,43
170,73537,90792,76766,11302,10797,42
171,74562,90209,76987,11302,10797,41
172,74344,90347,76947,11302,10797,41
173,63861,100492,76778,11302,10797,42
174,75610,88951,76882,11302,10797,40
175,74608,89815,76813,11302,10797,42
176,74256,89751,76605,11302,10797,43
177,74160,90085,76724,11302,10797,42
178,64312,100553,77034,11302,10797,39
179,66156,97839,76599,11302,10797,42
180,73546,90721,76735,11302,10797,41
181,74010,90217,76715,11302,10797,42
182,65388,99017,76804,11302,10797,42
183,64623,99804,76815,11302,10797,42
184,74498,89655,76678,11302,10797,41
185,57192,107823,77109,11302,10797,39
186,65306,99253,76881,11302,10797,43
187,64551,99714,76734,11302,10797,41
188,57246,107235,76842,11302,10797,37
189,66900,97603,76853,11302,10797,42
190,73517,90456,76588,11302,10797,42
191,65540,99079,76911,11302,10797,43
192,64657,99776,76818,11302,10797,42
193,65462,98899,76782,11302,10797,42
194,64847,99936,76993,11302,10797,42
195,74795,89538,76768,11302,10797,41
196,66106,98031,76670,11302,10797,43
197,56169,107960,76666,11302,10797,43
198,65194,98905,76651,11302,10797,42
199,56773,107860,76918,11302,10797,38
200,56905,108022,77065,11302,10797,36
201,56738,107641,76791,11302,10797,43
202,64468,99549,76610,11302,10797,43
203,64614,100047,76932,11302,10797,43
204,66853,97280,76668,11302,10797,41
205,64619,99646,76734,11302,10797,37
206,64762,99941,76953,11302,10797,41
207,56735,107668,76803,11302,10797,42
208,67177,97964,77172,11302,10797,40
209,74641,89656,76750,11302,10797,42
210,74173,90236,76806,11302,10797,43
211,72938,91049,76595,11302,10797,43
212,64812,99923,76969,11302,10797,39
213,65988,98175,76683,11302,10797,43
214,65360,99223,76893,11302,10797,37
215,74799,89810,76906,11302,10797,41
216,65336,99415,76977,11302,10797,37
217,64069,100744,77008,11302,10797,41
218,65521,99090,76907,11302,10797,39
219,64400,99899,76751,11302,10797,42
220,64740,99919,76931,11302,10797,40
221,74248,89945,76698,11302,10797,42
222,75154,89197,76777,11302,10797,42
223,73046,91245,76747,11302,10797,43
224,57336,107391,76965,11302,10797,37
225,75315,88856,76687,11302,10797,39
226,73142,91529,76937,11302,10797,42
227,74479,89604,76643,11302,10797,41
228,74112,90041,76678,11302,10797,43
229,55933,108912,77024,11302,10797,41
230,74456,89681,76670,11302,10797,43
231,64961,99142,76653,11302,10797,43
232,75566,88891,76830,11302,10797,40
233,56086,108443,76866,11302,10797,41
234,64334,100259,76898,11302,10797,39
235,56116,108565,76942,11302,10797,43
236,74613,89666,76741,11302,10797,41
237,66245,97830,76639,11302,10797,43
238,65241,99152,76798,11302,10797,42
239,74524,89973,76850,11302,10797,43
240,64580,99737,76760,11302,10797,42
241,56639,107678,76760,11302,10797,43
242,75125,88850,76589,11302,10797,40
243,64723,99984,76955,11302,10797,38
244,65525,99332,77030,11302,10797,38
245,73593,90574,76685,11302,10797,43
246,66442,98185,76915,11302,10797,43
247,75197,89420,76910,11302,10797,43
248,74493,89682,76689,11302,10797,43
249,74571,90714,77244,11302,10797,43
250,64458,100047,76854,11302,10797,42
251,65134,98991,76664,11302,10797,43
252,74532,89609,76672,11302,10797,43
253,64536,100093,76916,11302,10797,42
254,65001,99352,76778,11302,10797,43
255,74446,89975,76812,11302,10797,43
256,56022,107971,76598,11302,10797,42
257,74534,89329,76533,11302,10797,43
258,72895,91284,76691,11302,10797,43
259,75109,89320,76816,11302,10797,42
260,57068,107457,76864,11302,10797,39
261,64659,99796,76829,11302,10797,43
262,65242,100485,77465,11302,10797,41
263,64727,100022,76976,11302,10797,38
264,57129,108014,77173,11302,10797,43
265,65220,99129,76776,11302,10797,43
266,75312,88861,76688,11302,10797,42
267,74813,89308,76662,11302,10797,42
268,66491,98110,76902,11302,10797,41
269,64654,99975,76916,11302,10797,42
270,63946,100507,76828,11302,10797,37
271,74064,89785,76526,11302,10797,43
272,73573,90800,76788,11302,10797,40
273,75310,88855,76684,11302,10797,42
274,75252,88921,76688,11302,10797,43
275,65566,98585,76677,11302,10797,41
276,64794,99799,76898,11302,10797,39
277,65002,98955,76580,11302,10797,42
278,66151,97836,76595,11302,10797,43
279,65832,98245,76640,11302,10797,42
280,64486,99999,76844,11302,10797,38
281,74492,89867,76781,11302,10797,43
282,73655,90430,76644,11302,10797,42
283,65485,98980,76834,11302,10797,39
284,65321,98722,76623,11302,10797,43
285,65496,98721,76710,11302,10797,41
286,64759,99744,76853,11302,10797,43
287,74864,89407,76737,11302,10797,42
288,66073,97974,76625,11302,10797,43
289,56624,107443,76635,11302,10797,42
290,64888,99869,76980,11302,10797,40
291,73640,90561,76702,11302,10797,42
292,65582,98981,76883,11302,10797,43
293,73622,90669,76747,11302,10797,43
294,65619,98748,76785,11302,10797,43
295,57149,107300,76826,11302,10797,43
296,56760,107527,76745,11302,10797,43
297,74615,89344,76581,11302,10797,43
298,65727,99080,77005,11302,10797,36
299,64812,99813,76914,11302,10797,42
300,64414,100029,76823,11302,10797,43
301,65367,98844,76707,11302,10797,40
302,65489,99078,76885,11302,10797,37
303,75140,88961,76652,11302,10797,43
304,65368,99371,76971,11302,10797,41
305,73669,90312,76592,11302,10797,42
306,73680,90537,76710,11302,10797,41
307,65427,98928,76779,11302,10797,42
308,64908,100049,77080,11302,10797,38
309,65994,98209,76703,11302,10797,43
310,64188,100493,76942,11302,10797,43
311,74213,90308,76862,11302,10797,42
312,73810,90305,76659,11302,10797,43
313,74775,89524,76751,11302,10797,42
314,65699,98260,76581,11302,10797,43
315,65642,99083,76964,11302,10797,37
316,56848,107801,76926,11302,10797,37
317,73518,90799,76760,11302,10797,43
318,56176,108273,76826,11302,10797,43
319,73398,90749,76675,11302,10797,41
320,73783,90334,76660,11302,10797,42
321,74397,89858,76729,11302,10797,43
322,65324,100427,77477,11302,10797,43
323,55934,108447,76792,11302,10797,43
324,66485,97954,76821,11302,10797,43
325,65959,98184,76673,11302,10797,43
326,66378,97921,76751,11302,10797,42
327,67681,98926,77905,11302,10797,43
328,65368,98807,76689,11302,10797,42
329,67448,97089,76870,11302,10797,43
330,66944,97943,77045,11302,10797,41
331,66562,97969,76867,11302,10797,41
332,56251,108292,76873,11302,10797,41
333,65986,98093,76641,11302,10797,42
334,65699,99378,77140,11302,10797,42
335,75304,88971,76739,11302,10797,42
336,64736,99581,76760,11302,10797,42
337,57156,107779,77069,11302,10797,42
338,74113,90524,76920,11302,10797,42
339,64852,99441,76748,11302,10797,41
340,66463,98066,76866,11302,10797,42
341,75205,89054,76731,11302,10797,43
342,65106,99127,76718,11302,10797,43
343,75201,89264,76834,11302,10797,41
344,65276,98785,76632,11302,10797,42
345,73504,90787,76747,11302,10797,43
346,65932,98015,76575,11302,10797,43
347,73729,90390,76661,11302,10797,43
348,65247,98798,76624,11302,10797,43
349,64612,99783,76799,11302,10797,40
350,65528,99049,76890,11302,10797,41
351,57220,107399,76911,11302,10797,38
352,74408,89677,76644,11302,10797,43
353,65115,98958,76638,11302,10797,43
354,55850,108535,76794,11302,10797,43
355,73629,90606,76719,11302,10797,43
356,56165,108284,76826,11302,10797,43
357,64942,99689,76917,11302,10797,40
358,64420,99813,76718,11302,10797,43
359,72867,91220,76645,11302,10797,42
360,74314,89479,76498,11302,10797,41
361,64072,99931,76603,11302,10797,43
362,64598,99575,76688,11302,10797,41
363,55982,108529,76857,11302,10797,42
364,74674,89569,76723,11302,10797,43
365,66280,97929,76706,11302,10797,42
366,56194,107933,76665,11302,10797,43
367,56862,107359,76712,11302,10797,42
368,64640,99853,76848,11302,10797,41
369,65670,99141,77007,11302,10797,38
370,74246,89619,76534,11302,10797,43
371,65574,99083,76930,11302,10797,37
372,64155,100524,76941,11302,10797,41
373,74541,90026,76885,11302,10797,41
374,74995,89130,76664,11302,10797,43
375,74623,90652,77239,11302,10797,41
376,74282,89555,76520,11302,10797,43
377,64887,99568,76829,11302,10797,42
378,65911,98278,76696,11302,10797,43
379,75016,89023,76621,11302,10797,42
380,74516,89363,76541,11302,10797,43
381,63885,100492,76790,11302,10797,43
382,56960,108063,77113,11302,10797,37
383,65503,99118,76912,11302,10797,43
384,64555,99812,76785,11302,10797,43
385,74500,89577,76640,11302,10797,43
386,73576,90707,76743,11302,10797,43
387,56458,108235,76948,11302,10797,37
388,74681,89612,76748,11302,10797,43
389,74943,89054,76600,11302,10797,43
390,73645,90374,76611,11302,10797,43
391,56853,107322,76689,11302,10797,43
392,74457,89876,76768,11302,10797,43
393,64865,99562,76815,11302,10797,43
394,65808,98357,76684,11302,10797,42
395,56832,107781,76908,11302,10797,43
396,65386,98523,76556,11302,10797,42
397,56547,108664,77207,11302,10797,41
398,64714,99499,76708,11302,10797,43
399,74428,90007,76819,11302,10797,42
400,64657,99882,76871,11302,10797,42
401,66165,98320,76844,11302,10797,43
402,67039,98116,77179,11302,10797,42
403,74355,89694,76626,11302,10797,42
404,65105,98920,76614,11302,10797,42
405,66855,97418,76738,11302,10797,42
406,73841,90322,76683,11302,10797,42
407,73306,90799,76654,11302,10797,43
408,65587,99140,76965,11302,10797,42
409,74081,90604,76944,11302,10797,41
410,57050,107231,76742,11302,10797,39
411,75460,89379,77021,11302,10797,43
412,65910,98289,76701,11302,10797,42
413,56939,107738,76940,11302,10797,43
414,55987,108358,76774,11302,10797,43
415,64531,99726,76730,11302,10797,43
416,55867,108488,76779,11302,10797,43
417,66346,97913,76731,11302,10797,43
418,73607,90448,76629,11302,10797,42
419,65619,98846,76834,11302,10797,43
420,74705,89676,76792,11302,10797,43
421,67146,98285,77317,11302,10797,40
422,65803,99948,77477,11302,10797,43
423,63858,100379,76720,11302,10797,43
424,65422,98683,76654,11302,10797,43
425,73236,90633,76536,11302,10797,43
426,64639,100090,76966,11302,10797,41
427,65696,99645,77272,11302,10797,43
428,74751,89378,76666,11302,10797,41
429,64648,99763,76807,11302,10797,43
430,74635,89686,76762,11302,10797,41
431,56968,107635,76903,11302,10797,43
432,74771,89518,76746,11302,10797,43
433,73597,90672,76736,11302,10797,43
434,56910,107973,77043,11302,10797,37
435,64404,99787,76697,11302,10797,43
436,56136,108879,77109,11302,10797,43
437,64592,99767,76781,11302,10797,39
438,56977,107518,76849,11302,10797,41
439,65532,98853,76794,11302,10797,41
440,73657,90382,76621,11302,10797,43
441,74513,90340,77028,11302,10797,41
442,65585,99356,77072,11302,10797,39
443,74464,89581,76624,11302,10797,43
444,73594,90723,76760,11302,10797,43
445,65379,99182,76882,11302,10797,42
446,57161,108154,77259,11302,10797,43
447,74394,89673,76635,11302,10797,41
448,63841,100874,76959,11302,10797,36
449,75621,88928,76876,11302,10797,40
450,65710,99457,77185,11302,10797,42
451,64768,99973,76972,11302,10797,41
452,66163,98134,76750,11302,10797,43
453,73397,90874,76737,11302,10797,43
454,74838,89605,76823,11302,10797,41
455,74418,89801,76711,11302,10797,43
456,65103,100110,77208,11302,10797,41
457,74371,89854,76714,11302,10797,43
458,65014,99091,76654,11302,10797,42
459,66977,97462,76821,11302,10797,41
460,65722,98657,76791,11302,10797,43
461,66458,98229,76945,11302,10797,43
462,65011,99222,76718,11302,10797,43
463,66984,97909,77048,11302,10797,42
464,64017,100794,77007,11302,10797,41
465,66924,97907,77017,11302,10797,43
466,65961,98340,76752,11302,10797,43
467,66711,98126,77020,11302,10797,42
468,75422,88999,76812,11302,10797,41
469,56891,107358,76726,11302,10797,43
470,65221,99020,76722,11302,10797,41
471,65713,98810,76863,11302,10797,37
472,65539,98982,76862,11302,10797,38
473,66829,97126,76579,11302,10797,43
474,74085,90484,76886,11302,10797,42
475,73606,90555,76682,11302,10797,43
476,65654,98937,76897,11302,10797,37
477,65810,98715,76864,11302,10797,43
478,63929,100762,76947,11302,10797,39
479,56020,108051,76637,11302,10797,43
480,66682,97203,76544,11302,10797,42
481,65554,99215,76986,11302,10797,37
482,64596,100217,77008,11302,10797,42
483,57014,107631,76924,11302,10797,43
484,66288,98393,76942,11302,10797,42
485,73096,91377,76838,11302,10797,43
486,57309,107982,77247,11302,10797,43
487,56180,108093,76738,11302,10797,42
488,65642,99117,76981,11302,10797,42
489,65300,100457,77480,11302,10797,42
490,65933,98028,76582,11302,10797,41
491,65358,98903,76732,11302,10797,43
492,65888,97943,76517,11302,10797,43
493,65339,98980,76761,11302,10797,41
494,66590,98115,76954,11302,10797,43
495,56213,108434,76925,11302,10797,37
496,63760,100869,76916,11302,10797,42
497,56213,108322,76869,11302,10797,42
498,64717,99864,76892,11302,10797,43
499,66196,98403,76901,11302,10797,41
500,74169,89786,76579,11302,10797,42
501,56828,107997,77014,11302,10797,43
502,74690,90543,77218,11302,10797,41
503,64607,99652,76731,11302,10797,41
504,67213,97302,76859,11302,10797,43
505,73040,90955,76599,11302,10797,43
506,74303,89728,76617,11302,10797,43
507,64533,99832,76784,11302,10797,42
508,64596,99623,76711,11302,10797,42
509,66225,98048,76738,11302,10797,41
510,64692,99881,76888,11302,10797,39
511,74165,90646,77007,11302,10797,43
512,65441,98648,76646,11302,10797,43
513,65430,98871,76752,11302,10797,43
514,64805,99370,76689,11302,10797,37
515,75178,88959,76670,11302,10797,43
516,65065,99062,76665,11302,10797,42
517,74412,89989,76802,11302,10797,43
518,73561,90722,76743,11302,10797,42
519,66286,98143,76816,11302,10797,43
520,73502,90617,76661,11302,10797,42
521,63871,100720,76897,11302,10797,42
522,65938,98379,76760,11302,10797,42
523,56127,108532,76931,11302,10797,41
524,65428,98999,76815,11302,10797,43
525,64854,100001,77029,11302,10797,40
526,66522,98105,76915,11302,10797,40
527,73610,90665,76739,11302,10797,43
528,74276,89821,76650,11302,10797,43
529,65695,99110,77004,11302,10797,37
530,64851,99702,76878,11302,10797,42
531,74638,89927,76884,11302,10797,43
532,63835,100712,76875,11302,10797,42
533,74306,89425,76467,11302,10797,43
534,64620,99783,76803,11302,10797,41
535,65205,100556,77482,11302,10797,42
536,74332,89531,76533,11302,10797,42
537,65182,98719,76552,11302,10797,42
538,64989,100288,77240,11302,10797,43
539,73678,90261,76571,11302,10797,43
540,74479,89686,76684,11302,10797,42
541,64632,99365,76600,11302,10797,42
542,66086,99727,77508,11302,10797,42
543,56138,108681,77011,11302,10797,42
544,66044,98303,76775,11302,10797,43
545,66942,98195,77170,11302,10797,41
546,64799,99902,76952,11302,10797,43
547,74262,90443,76954,11302,10797,41
548,65517,98758,76739,11302,10797,43
549,66824,97413,76720,11302,10797,42
550,66384,98461,77024,11302,10797,43
551,56373,107996,76786,11302,10797,39
552,57045,107664,76956,11302,10797,38
553,74567,89712,76741,11302,10797,43
554,64685,99514,76701,11302,10797,41
555,66872,97991,77033,11302,10797,41
556,65022,99131,76678,11302,10797,42
557,57032,107527,76881,11302,10797,43
558,64164,100417,76892,11302,10797,37
559,64560,99615,76689,11302,10797,40
560,74340,89967,76755,11302,10797,42
561,66984,97309,76748,11302,10797,43
562,64897,99590,76845,11302,10797,42
563,55931,108232,76683,11302,10797,42
564,64622,99945,76885,11302,10797,41
565,56319,108884,77203,11302,10797,36
566,64471,100002,76838,11302,10797,43
567,66878,97213,76647,11302,10797,43
568,74450,90371,77012,11302,10797,43
569,65136,98959,76649,11302,10797,43
570,72842,91619,76832,11302,10797,42
571,74593,89758,76777,11302,10797,41
572,63964,100311,76739,11302,10797,41
573,65324,99155,76841,11302,10797,42
574,63668,100689,76780,11302,10797,40
575,75131,89230,76782,11302,10797,42
576,64474,100679,77178,11302,10797,37
577,56635,107842,76840,11302,10797,39
578,56168,108525,76948,11302,10797,42
579,65543,99168,76957,11302,10797,42
580,56462,108367,77016,11302,10797,41
581,57002,107211,76708,11302,10797,42
582,64701,99684,76794,11302,10797,37
583,74507,89532,76621,11302,10797,43
584,75339,88530,76536,11302,10797,43
585,56112,108185,76750,11302,10797,41
586,64618,100067,76944,11302,10797,39
587,64526,99787,76758,11302,10797,41
588,73556,90467,76613,11302,10797,43
589,65461,98952,76808,11302,10797,43
590,75324,89033,76780,11302,10797,41
591,65121,99976,77150,11302,10797,42
592,64135,100776,77057,11302,10797,42
593,66252,97727,76591,11302,10797,43
594,56453,107956,76806,11302,10797,37
595,56736,107831,76885,11302,10797,42
596,65722,98705,76815,11302,10797,43
597,64644,99445,76646,11302,10797,41
598,63776,100707,76843,11302,10797,42
599,75050,89235,76744,11302,10797,40
600,64541,99496,76620,11302,10797,42
601,75046,89441,76845,11302,10797,42
602,65701,99262,77083,11302,10797,42
603,65169,99318,76845,11302,10797,41
604,75419,88862,76742,11302,10797,42
605,65412,98493,76554,11302,10797,42
606,65188,99397,76894,11302,10797,41
607,65921,98346,76735,11302,10797,41
608,56938,108095,77118,11302,10797,38
609,74648,90003,76927,11302,10797,43
610,65605,98894,76851,11302,10797,39
611,74528,89441,76586,11302,10797,43
612,66945,97982,77065,11302,10797,41
613,75772,88589,76782,11302,10797,42
614,74956,89197,76678,11302,10797,41
615,65198,98615,76508,11302,10797,43
616,73756,90303,76631,11302,10797,43
617,56138,108677,77009,11302,10797,39
618,65260,99385,76924,11302,10797,43
619,56827,107882,76956,11302,10797,41
620,63853,100860,76958,11302,10797,41
621,65053,100386,77321,11302,10797,41
622,73504,90365,76536,11302,10797,43
623,57122,107777,77051,11302,10797,37
624,72965,91216,76692,11302,10797,42
625,74743,89216,76581,11302,10797,43
626,56982,107661,76923,11302,10797,42
627,56340,108749,77146,11302,10797,42
628,74415,90324,76971,11302,10797,43
629,56072,108453,76864,11302,10797,43
630,64483,99830,76758,11302,10797,41
631,56597,107788,76794,11302,10797,42
632,65232,99093,76764,11302,10797,43
633,73705,90828,76868,11302,10797,41
634,56339,108298,76920,11302,10797,42
635,65034,98975,76606,11302,10797,41
636,73685,90772,76830,11302,10797,43
637,74538,89691,76716,11302,10797,43
638,74751,89544,76749,11302,10797,42
639,57212,107875,77145,11302,10797,39
640,55896,108513,76806,11302,10797,41
641,73618,90409,76615,11302,10797,43
642,64430,99853,76743,11302,10797,41
643,56151,108138,76746,11302,10797,40
644,66167,97938,76654,11302,10797,42
645,65906,98013,76561,11302,10797,41
646,65318,99179,76850,11302,10797,37
647,65951,97924,76539,11302,10797,42
648,66028,98329,76780,11302,10797,43
649,74619,89678,76750,11302,10797,42
650,74413,90106,76861,11302,10797,43
651,66085,98272,76780,11302,10797,43
652,64628,99663,76747,11302,10797,42
653,73482,90607,76646,11302,10797,43
654,75080,89289,76786,11302,10797,42
655,75455,88912,76785,11302,10797,41
656,65349,99024,76788,11302,10797,42
657,65442,99249,76947,11302,10797,39
658,75110,89091,76702,11302,10797,43
659,65286,98835,76662,11302,10797,43
660,56676,107825,76852,11302,10797,42
661,74964,89479,76823,11302,10797,39
662,73966,90515,76842,11302,10797,43
663,64476,99719,76699,11302,10797,43
664,56895,107686,76892,11302,10797,42
665,64438,100125,76883,11302,10797,40
666,65578,99189,76985,11302,10797,37
667,74620,89785,76804,11302,10797,42
668,74414,89591,76604,11302,10797,40
669,65464,99247,76957,11302,10797,39
670,74403,89632,76619,11302,10797,43
671,64697,99742,76821,11302,10797,39
672,75220,89203,76813,11302,10797,43
673,65315,100556,77537,11302,10797,42
674,65147,100282,77316,11302,10797,37
675,56165,108860,77114,11302,10797,42
676,65536,99143,76941,11302,10797,37
677,73750,90445,76699,11302,10797,43
678,64578,99991,76886,11302,10797,42
679,64391,99998,76796,11302,10797,43
680,64025,100574,76901,11302,10797,40
681,56852,107841,76948,11302,10797,43
682,64885,99510,76799,11302,10797,41
683,74395,89902,76750,11302,10797,42
684,63920,100565,76844,11302,10797,42
685,74746,89479,76714,11302,10797,42
686,65883,98386,76736,11302,10797,42
687,74346,89839,76694,11302,10797,43
688,74570,89779,76776,11302,10797,42
689,73437,90712,76676,11302,10797,43
690,65995,98326,76762,11302,10797,42
691,72922,91141,76633,11302,10797,43
692,65434,98963,76800,11302,10797,43
693,65198,98911,76656,11302,10797,43
694,56879,107832,76957,11302,10797,37
695,56884,107419,76753,11302,10797,43
696,66072,98285,76780,11302,10797,42
697,74665,89926,76897,11302,10797,43
698,65269,100742,77607,11302,10797,43
699,65236,99193,76816,11302,10797,43
700,73537,90726,76733,11302,10797,42
701,73434,90571,76604,11302,10797,42
702,65175,100458,77418,11302,10797,38
703,65282,99131,76808,11302,10797,43
704,66746,97315,76632,11302,10797,42
705,65139,99058,76700,11302,10797,43
706,66239,98164,76803,11302,10797,42
707,66126,98401,76865,11302,10797,42
708,65416,98811,76715,11302,10797,41
709,66263,97900,76683,11302,10797,42
710,65525,99060,76894,11302,10797,41
711,56264,108565,77016,11302,10797,37
712,64661,99750,76807,11302,10797,40
713,75349,88722,76637,11302,10797,43
714,65696,99127,77013,11302,10797,40
715,74329,89958,76745,11302,10797,43
716,65634,98901,76869,11302,10797,37
717,74181,90168,76776,11302,10797,42
718,64609,99920,76866,11302,10797,39
719,75815,88816,76917,11302,10797,43
720,64795,99880,76939,11302,10797,38
721,74305,89628,76568,11302,10797,42
722,65247,99314,76882,11302,10797,41
723,66248,98119,76785,11302,10797,43
724,64760,99431,76697,11302,10797,40
725,73760,90351,76657,11302,10797,42
726,65742,98905,76925,11302,10797,37
727,73574,90491,76634,11302,10797,43
728,64564,99713,76740,11302,10797,43
729,74710,89899,76906,11302,10797,42
730,74741,89686,76815,11302,10797,41
731,64718,99873,76897,11302,10797,39
732,64795,99678,76838,11302,10797,42
733,74225,90046,76737,11302,10797,42
