sid,BUFF,NOT,AND,PI,PO,LP
175,3597,3997,3446,828,702,27
176,3428,4154,3440,828,702,27
177,3371,4175,3422,828,702,25
178,3553,4139,3495,828,702,25
179,3153,4329,3390,828,702,24
180,3697,4145,3570,828,702,26
181,3555,4077,3465,828,702,27
182,3436,4116,3425,828,702,24
183,3430,4240,3484,828,702,25
184,3530,3984,3406,828,702,27
185,3079,4563,3470,828,702,25
186,3272,4438,3504,828,702,27
187,3698,4224,3610,828,702,27
188,3249,4401,3474,828,702,27
189,3075,4487,3430,828,702,27
190,3340,4186,3412,828,702,26
191,3480,4160,3469,828,702,26
192,3599,4057,3477,828,702,26
193,3584,4022,3452,828,702,27
194,3574,4092,3482,828,702,26
195,3567,4041,3453,828,702,26
196,3194,4392,3442,828,702,27
197,3088,4534,3460,828,702,26
198,3454,4172,3462,828,702,25
199,3067,4559,3462,828,702,27
200,3246,4626,3585,828,702,27
201,3063,4543,3452,828,702,25
202,3534,4066,3449,828,702,25
203,3631,4101,3515,828,702,28
204,3117,4513,3464,828,702,26
205,3345,4225,3434,828,702,26
206,3650,4142,3545,828,702,25
207,3134,4550,3491,828,702,25
208,3252,4686,3618,828,702,26
209,3597,4099,3497,828,702,26
210,3522,4232,3526,828,702,26
211,3559,4145,3501,828,702,27
212,3525,4135,3479,828,702,26
213,3156,4542,3498,828,702,27
214,3403,4235,3468,828,702,26
215,3591,4075,3482,828,702,24
216,3459,4163,3460,828,702,26
217,3512,4114,3462,828,702,25
218,3553,4095,3473,828,702,26
219,3402,4154,3427,828,702,27
220,3599,4083,3490,828,702,26
221,3510,4230,3519,828,702,26
222,3463,4145,3453,828,702,25
223,3515,4083,3448,828,702,27
224,3184,4436,3459,828,702,25
225,3495,4203,3498,828,702,26
226,3559,4343,3600,828,702,26
227,3444,4116,3429,828,702,27
228,3610,4076,3492,828,702,26
229,3105,4585,3494,828,702,26
230,3434,4208,3470,828,702,26
231,3150,4604,3526,828,702,27
232,3572,3978,3424,828,702,26
233,3082,4574,3477,828,702,26
234,3481,4133,3456,828,702,25
235,3102,4542,3471,828,702,26
236,3433,4207,3469,828,702,26
237,3200,4358,3428,828,702,27
238,3215,4421,3467,828,702,25
239,3422,4244,3482,828,702,25
240,3567,4125,3495,828,702,26
241,3104,4548,3475,828,702,26
242,3615,4051,3482,828,702,26
243,3593,4057,3474,828,702,27
244,3454,4226,3489,828,702,26
245,3569,4109,3488,828,702,25
246,3243,4659,3600,828,702,27
247,3488,4256,3521,828,702,27
248,3497,3985,3390,828,702,24
249,3695,4233,3613,828,702,27
250,3500,4208,3503,828,702,27
251,3107,4589,3497,828,702,27
252,3443,4199,3470,828,702,27
253,3679,4157,3567,828,702,27
254,3499,4173,3485,828,702,27
255,3546,3982,3413,828,702,26
256,3217,4459,3487,828,702,27
257,3523,4217,3519,828,702,27
258,3361,4221,3440,828,702,25
259,3468,4216,3491,828,702,25
260,3297,4435,3515,828,702,27
261,3572,4122,3496,828,702,27
262,3654,4068,3510,828,702,27
263,3504,4084,3443,828,702,27
264,3172,4538,3504,828,702,27
265,3231,4455,3492,828,702,27
266,3477,4183,3479,828,702,27
267,3532,4036,3433,828,702,24
268,3172,4590,3530,828,702,26
269,3439,4175,3456,828,702,25
270,3327,4233,3429,828,702,25
271,3414,4190,3451,828,702,25
272,3515,3989,3401,828,702,25
273,3595,4013,3453,828,702,24
274,3607,4043,3474,828,702,27
275,3581,4015,3447,828,702,26
276,3561,4085,3472,828,702,27
277,3067,4555,3460,828,702,25
278,3055,4559,3456,828,702,27
279,3171,4541,3505,828,702,27
280,3523,4245,3533,828,702,25
281,3455,4221,3487,828,702,27
282,3459,4241,3499,828,702,27
283,3528,4292,3559,828,702,28
284,3459,4169,3463,828,702,27
285,3289,4417,3502,828,702,26
286,3588,4064,3475,828,702,27
287,3547,3987,3416,828,702,24
288,3235,4413,3473,828,702,27
289,3032,4506,3418,828,702,24
290,3560,4112,3485,828,702,25
291,3560,4022,3440,828,702,27
292,3605,4067,3485,828,702,28
293,3455,4197,3475,828,702,26
294,3196,4416,3455,828,702,27
295,3231,4429,3479,828,702,26
296,3093,4513,3452,828,702,27
297,3618,4068,3492,828,702,26
298,3658,4342,3649,828,702,27
299,3460,4212,3485,828,702,27
300,3495,4223,3508,828,702,26
301,3471,4175,3472,828,702,25
302,3655,4091,3522,828,702,27
303,3655,4071,3512,828,702,27
304,3540,4216,3527,828,702,27
305,3376,4160,3417,828,702,26
306,3642,4074,3507,828,702,27
307,3517,4019,3417,828,702,26
308,3522,4142,3481,828,702,26
309,3140,4556,3497,828,702,27
310,3526,4086,3455,828,702,28
311,3726,4184,3604,828,702,27
312,3478,4044,3410,828,702,25
313,3616,4070,3492,828,702,27
314,3063,4479,3420,828,702,25
315,3579,4075,3476,828,702,26
316,3095,4545,3469,828,702,25
317,3430,4200,3464,828,702,27
318,3125,4569,3496,828,702,27
319,3482,4278,3529,828,702,26
320,3397,4185,3440,828,702,24
321,3604,4062,3482,828,702,27
322,3628,4122,3524,828,702,27
323,3093,4547,3469,828,702,26
324,3230,4450,3489,828,702,27
325,3238,4420,3478,828,702,27
326,3168,4386,3426,828,702,25
327,3253,4727,3639,828,702,27
328,3416,4120,3417,828,702,27
329,3210,4388,3448,828,702,26
330,3304,4688,3645,828,702,27
331,3358,4472,3564,828,702,26
332,3101,4597,3498,828,702,26
333,3077,4489,3432,828,702,27
334,3562,4010,3435,828,702,26
335,3409,4193,3450,828,702,25
336,3600,4066,3482,828,702,26
337,3209,4615,3561,828,702,27
338,3676,4156,3565,828,702,25
339,3521,4051,3435,828,702,26
340,3179,4591,3534,828,702,27
341,3458,4196,3476,828,702,27
342,3099,4535,3466,828,702,27
343,3446,4136,3440,828,702,27
344,3181,4367,3423,828,702,25
345,3415,4221,3467,828,702,27
346,3315,4423,3518,828,702,27
347,3560,4128,3493,828,702,26
348,3037,4525,3430,828,702,26
349,3610,4104,3506,828,702,25
350,3586,4014,3449,828,702,25
351,3195,4447,3470,828,702,25
352,3648,4110,3528,828,702,26
353,3074,4588,3480,828,702,26
354,3024,4544,3433,828,702,26
355,3570,4068,3468,828,702,27
356,3251,4407,3478,828,702,28
357,3438,4220,3478,828,702,26
358,3411,4197,3453,828,702,26
359,3348,4150,3398,828,702,25
360,3429,4137,3432,828,702,26
361,3397,4241,3468,828,702,26
362,3535,4289,3561,828,702,26
363,3079,4503,3440,828,702,25
364,3590,4058,3473,828,702,27
365,3265,4427,3495,828,702,27
366,3088,4510,3448,828,702,27
367,3177,4363,3419,828,702,25
368,3422,4172,3446,828,702,26
369,3469,4225,3496,828,702,27
370,3457,4147,3451,828,702,25
371,3580,4042,3460,828,702,25
372,3507,4091,3448,828,702,25
373,3495,4197,3495,828,702,27
374,3516,4184,3499,828,702,26
375,3707,4161,3583,828,702,26
376,3513,4049,3430,828,702,25
377,3562,4050,3455,828,702,26
378,3172,4554,3512,828,702,27
379,3532,4008,3419,828,702,25
380,3577,4045,3460,828,702,24
381,3544,4104,3473,828,702,27
382,3079,4579,3478,828,702,27
383,3428,4232,3479,828,702,27
384,3496,4234,3514,828,702,26
385,3544,3978,3410,828,702,26
386,3560,4030,3444,828,702,26
387,3294,4444,3518,828,702,25
388,3497,4273,3534,828,702,28
389,3566,4000,3432,828,702,26
390,3395,4247,3470,828,702,27
391,3094,4554,3473,828,702,26
392,3474,4200,3486,828,702,27
393,3551,4249,3549,828,702,27
394,3105,4519,3461,828,702,27
395,3147,4525,3485,828,702,28
396,3633,4069,3500,828,702,27
397,3227,4619,3572,828,702,26
398,3607,4055,3480,828,702,28
399,3415,4163,3438,828,702,27
400,3579,4035,3456,828,702,24
401,3294,4386,3489,828,702,28
402,3218,4628,3572,828,702,26
403,3625,4103,3513,828,702,27
404,3136,4544,3489,828,702,27
405,3290,4420,3504,828,702,27
406,3454,4158,3455,828,702,25
407,3460,4200,3479,828,702,27
408,3550,4044,3446,828,702,25
409,3501,4243,3521,828,702,27
410,3185,4421,3452,828,702,25
411,3490,4194,3491,828,702,27
412,3070,4466,3417,828,702,26
413,3121,4533,3476,828,702,26
414,3054,4572,3462,828,702,25
415,3540,4088,3463,828,702,24
416,3138,4562,3499,828,702,25
417,3283,4413,3497,828,702,27
418,3463,4187,3474,828,702,26
419,3546,4100,3472,828,702,26
420,3596,4158,3526,828,702,25
421,3248,4626,3586,828,702,25
422,3642,4044,3492,828,702,28
423,3575,4103,3488,828,702,26
424,3586,4074,3479,828,702,27
425,3514,4220,3516,828,702,27
426,3645,4349,3646,828,702,27
427,3612,4094,3502,828,702,26
428,3638,4126,3531,828,702,24
429,3499,4097,3447,828,702,24
430,3581,4119,3499,828,702,27
431,3109,4531,3469,828,702,27
432,3521,4271,3545,828,702,28
433,3624,4084,3503,828,702,27
434,3104,4520,3461,828,702,27
435,3477,4213,3494,828,702,28
436,3102,4590,3495,828,702,24
437,3418,4216,3466,828,702,26
438,3224,4414,3468,828,702,25
439,3556,4048,3451,828,702,25
440,3610,4066,3487,828,702,27
441,3713,4233,3622,828,702,25
442,3446,4212,3478,828,702,26
443,3473,4193,3482,828,702,26
444,3456,4194,3474,828,702,26
445,3523,4025,3423,828,702,25
446,3155,4517,3485,828,702,26
447,3445,4177,3460,828,702,26
448,3470,4268,3518,828,702,27
449,3700,4092,3545,828,702,25
450,3667,4043,3504,828,702,27
451,3545,4077,3460,828,702,26
452,3223,4419,3470,828,702,26
453,3412,4240,3475,828,702,26
454,3511,4283,3546,828,702,26
455,3607,4091,3498,828,702,27
456,3577,4153,3514,828,702,25
457,3444,4244,3493,828,702,28
458,3128,4548,3487,828,702,26
459,3118,4562,3489,828,702,26
460,3566,4070,3467,828,702,26
461,3286,4464,3524,828,702,27
462,3425,4187,3455,828,702,25
463,3182,4668,3574,828,702,26
464,3577,4147,3511,828,702,26
465,3134,4754,3593,828,702,26
466,3161,4541,3500,828,702,27
467,3151,4699,3574,828,702,27
468,3454,4122,3437,828,702,26
469,3168,4422,3444,828,702,26
470,3623,4043,3482,828,702,26
471,3508,4098,3452,828,702,25
472,3635,4085,3509,828,702,27
473,3226,4424,3474,828,702,25
474,3579,4271,3574,828,702,25
475,3428,4234,3480,828,702,26
476,3420,4188,3453,828,702,26
477,3654,4090,3521,828,702,25
478,3545,4139,3491,828,702,26
479,3244,4446,3494,828,702,26
480,3163,4567,3514,828,702,26
481,3535,4095,3464,828,702,25
482,3435,4227,3480,828,702,26
483,3241,4433,3486,828,702,27
484,3291,4515,3552,828,702,28
485,3564,4106,3484,828,702,27
486,3110,4506,3457,828,702,27
487,3210,4370,3439,828,702,25
488,3448,4160,3453,828,702,27
489,3639,4051,3494,828,702,25
490,3239,4389,3463,828,702,27
491,3340,4480,3559,828,702,27
492,3079,4595,3486,828,702,26
493,3296,4468,3531,828,702,26
494,3140,4600,3519,828,702,27
495,3169,4459,3463,828,702,25
496,3421,4241,3480,828,702,26
497,3114,4516,3464,828,702,27
498,3385,4269,3476,828,702,26
499,3231,4347,3438,828,702,27
500,3565,4001,3432,828,702,25
501,3118,4596,3506,828,702,28
502,3671,4147,3558,828,702,26
503,3587,4037,3461,828,702,24
504,3296,4442,3518,828,702,27
505,3545,4093,3468,828,702,27
506,3591,4139,3514,828,702,27
507,3420,4144,3431,828,702,26
508,3562,4100,3480,828,702,26
509,3238,4436,3486,828,702,26
510,3554,4106,3479,828,702,26
511,3680,4148,3563,828,702,27
512,3595,4047,3470,828,702,27
513,3229,4401,3464,828,702,27
514,3476,4082,3428,828,702,25
515,3458,4178,3467,828,702,26
516,3122,4534,3477,828,702,27
517,3439,4219,3478,828,702,27
518,3474,4278,3525,828,702,27
519,3262,4374,3467,828,702,26
520,3527,3985,3405,828,702,27
521,3485,4083,3433,828,702,26
522,3222,4408,3464,828,702,26
523,3188,4558,3522,828,702,26
524,3612,4024,3467,828,702,26
525,3512,4080,3445,828,702,25
526,3183,4353,3417,828,702,24
527,3389,4243,3465,828,702,25
528,3421,4233,3476,828,702,27
529,3569,4091,3479,828,702,26
530,3464,4236,3499,828,702,27
531,3505,4205,3504,828,702,27
532,3570,4100,3484,828,702,27
533,3502,4216,3508,828,702,26
534,3553,4051,3451,828,702,27
535,3719,4111,3564,828,702,27
536,3438,4166,3451,828,702,26
537,3442,4144,3442,828,702,24
538,3559,4081,3469,828,702,26
539,3566,4084,3474,828,702,26
540,3578,4044,3460,828,702,26
541,3538,4032,3434,828,702,26
542,3626,4034,3479,828,702,27
543,3089,4561,3474,828,702,24
544,3111,4513,3461,828,702,27
545,3220,4608,3563,828,702,26
546,3444,4236,3489,828,702,27
547,3674,4344,3658,828,702,26
548,3568,4094,3480,828,702,28
549,3223,4409,3465,828,702,26
550,3138,4558,3497,828,702,27
551,3208,4446,3476,828,702,26
552,3288,4484,3535,828,702,26
553,3631,4097,3513,828,702,27
554,3390,4126,3407,828,702,26
555,3106,4686,3545,828,702,24
556,3163,4587,3524,828,702,27
557,3105,4511,3457,828,702,26
558,3546,4120,3482,828,702,26
559,3431,4159,3444,828,702,25
560,3371,4211,3440,828,702,27
561,3113,4587,3499,828,702,27
562,3553,4073,3462,828,702,27
563,3168,4384,3425,828,702,26
564,3487,4195,3490,828,702,26
565,3173,4571,3521,828,702,27
566,3413,4227,3469,828,702,27
567,3205,4449,3476,828,702,26
568,3632,4138,3534,828,702,27
569,3098,4578,3487,828,702,26
570,3471,4257,3513,828,702,27
571,3605,4079,3491,828,702,27
572,3484,4090,3436,828,702,25
573,3458,4158,3457,828,702,27
574,3565,4149,3506,828,702,27
575,3497,4193,3494,828,702,25
576,3526,4156,3490,828,702,26
577,3150,4584,3516,828,702,26
578,3196,4388,3441,828,702,25
579,3474,4168,3470,828,702,27
580,3219,4641,3579,828,702,27
581,3219,4399,3458,828,702,25
582,3425,4189,3456,828,702,25
583,3558,4098,3477,828,702,27
584,3476,4208,3491,828,702,25
585,3202,4406,3453,828,702,26
586,3419,4187,3452,828,702,25
587,3348,4228,3437,828,702,26
588,3394,4196,3444,828,702,27
589,3486,4258,3521,828,702,27
590,3643,4071,3506,828,702,27
591,3617,4073,3494,828,702,26
592,3561,4059,3459,828,702,27
593,3251,4471,3510,828,702,27
594,3198,4410,3453,828,702,26
595,3120,4520,3469,828,702,27
596,3605,4021,3462,828,702,26
597,3534,4040,3436,828,702,25
598,3380,4256,3467,828,702,25
599,3580,4014,3446,828,702,26
600,3573,4105,3488,828,702,27
601,3598,4044,3470,828,702,25
602,3595,4093,3493,828,702,27
603,3493,4209,3500,828,702,27
604,3600,4058,3478,828,702,27
605,3126,4430,3427,828,702,25
606,3297,4431,3513,828,702,27
607,3138,4618,3527,828,702,27
608,3118,4516,3466,828,702,26
609,3652,4108,3529,828,702,27
610,3573,4083,3477,828,702,27
611,3511,4257,3533,828,702,27
612,3184,4612,3547,828,702,25
613,3590,4036,3462,828,702,25
614,3428,4122,3424,828,702,27
615,3540,4040,3439,828,702,26
616,3518,4048,3432,828,702,26
617,3068,4570,3468,828,702,27
618,3321,4513,3566,828,702,27
619,3159,4557,3507,828,702,26
620,3409,4195,3451,828,702,28
621,3677,4109,3542,828,702,26
622,3419,4179,3448,828,702,26
623,3102,4550,3475,828,702,26
624,3390,4226,3457,828,702,26
625,3439,4157,3447,828,702,26
626,3098,4496,3446,828,702,27
627,3116,4552,3483,828,702,26
628,3760,4244,3651,828,702,26
629,3027,4591,3458,828,702,27
630,3436,4212,3473,828,702,26
631,3088,4510,3448,828,702,25
632,3286,4416,3500,828,702,28
633,3379,4163,3420,828,702,27
634,3224,4428,3475,828,702,27
635,3166,4382,3423,828,702,25
636,3626,4064,3494,828,702,26
637,3605,4013,3458,828,702,27
638,3605,4103,3503,828,702,27
639,3092,4582,3486,828,702,26
640,3088,4556,3471,828,702,25
641,3379,4159,3418,828,702,25
642,3571,4113,3491,828,702,25
643,3210,4498,3503,828,702,27
644,3181,4379,3429,828,702,26
645,3316,4454,3534,828,702,26
646,3390,4192,3440,828,702,25
647,3135,4371,3402,828,702,25
648,3263,4419,3490,828,702,27
649,3439,4107,3422,828,702,27
650,3468,4224,3495,828,702,27
651,3226,4448,3486,828,702,26
652,3610,4102,3505,828,702,27
653,3523,4053,3437,828,702,25
654,3577,4239,3557,828,702,26
655,3444,4176,3459,828,702,25
656,3529,4095,3461,828,702,25
657,3415,4205,3459,828,702,25
658,3423,4185,3453,828,702,25
659,3122,4568,3494,828,702,25
660,3116,4532,3473,828,702,27
661,3474,4166,3469,828,702,25
662,3636,4146,3540,828,702,27
663,3447,4237,3491,828,702,27
664,3300,4406,3502,828,702,25
665,3407,4177,3441,828,702,27
666,3422,4222,3471,828,702,25
667,3448,4208,3477,828,702,26
668,3525,4229,3526,828,702,26
669,3483,4177,3479,828,702,27
670,3567,4077,3471,828,702,25
671,3452,4246,3498,828,702,26
672,3485,4237,3510,828,702,28
673,3617,4049,3482,828,702,27
674,3562,4120,3490,828,702,25
675,3066,4582,3473,828,702,27
676,3434,4206,3469,828,702,26
677,3572,4078,3474,828,702,27
678,3461,4261,3510,828,702,28
679,3454,4188,3470,828,702,27
680,3633,4131,3531,828,702,27
681,3060,4478,3418,828,702,25
682,3583,4119,3500,828,702,25
683,3489,4203,3495,828,702,27
684,3563,4083,3472,828,702,27
685,3577,4103,3489,828,702,28
686,3056,4526,3440,828,702,26
687,3486,4212,3498,828,702,27
688,3541,4085,3462,828,702,25
689,3379,4159,3418,828,702,25
690,3204,4440,3471,828,702,26
691,3624,4150,3536,828,702,27
692,3619,4043,3480,828,702,28
693,3093,4607,3499,828,702,27
694,3054,4550,3451,828,702,26
695,3302,4428,3514,828,702,27
696,3174,4568,3520,828,702,27
697,3445,4277,3510,828,702,28
698,3620,4106,3512,828,702,27
699,3290,4424,3506,828,702,27
700,3440,4234,3486,828,702,27
701,3405,4133,3418,828,702,26
702,3656,4146,3550,828,702,27
703,3138,4612,3524,828,702,28
704,3057,4507,3431,828,702,25
705,3058,4546,3451,828,702,26
706,3080,4602,3490,828,702,27
707,3186,4440,3462,828,702,26
708,3662,4104,3532,828,702,27
709,3222,4396,3458,828,702,26
710,3585,4077,3480,828,702,26
711,3087,4533,3459,828,702,25
712,3582,4044,3462,828,702,27
713,3462,4234,3497,828,702,27
714,3535,4023,3428,828,702,25
715,3477,4189,3482,828,702,27
716,3565,4095,3479,828,702,26
717,3542,4058,3449,828,702,25
718,3577,4097,3486,828,702,26
719,3563,4091,3476,828,702,27
720,3506,4130,3467,828,702,25
721,3529,4017,3422,828,702,26
722,3535,4211,3522,828,702,27
723,3286,4456,3520,828,702,25
724,3555,4077,3465,828,702,26
725,3485,4053,3418,828,702,25
726,3548,4066,3456,828,702,26
727,3562,4046,3453,828,702,27
728,3633,4095,3513,828,702,26
729,3600,4066,3482,828,702,27
730,3466,4242,3503,828,702,27
731,3550,4094,3471,828,702,27
732,3404,4224,3463,828,702,26
733,3525,4221,3522,828,702,25
734,3396,4262,3478,828,702,26
735,3165,4559,3511,828,702,26
736,3691,4143,3566,828,702,25
737,3535,4205,3519,828,702,26
738,3558,4092,3474,828,702,27
739,3606,4090,3497,828,702,27
740,3684,4090,3536,828,702,27
741,3558,4326,3591,828,702,27
742,3184,4446,3464,828,702,25
743,3528,4228,3527,828,702,27
744,3498,4274,3535,828,702,27
745,3421,4183,3451,828,702,25
746,3689,4035,3511,828,702,26
747,3603,4103,3502,828,702,27
748,3118,4494,3455,828,702,27
749,3569,4013,3440,828,702,26
750,3581,4111,3495,828,702,27
751,3494,4268,3530,828,702,27
752,3062,4544,3452,828,702,25
753,3467,4249,3507,828,702,27
754,3451,4177,3463,828,702,24
755,3408,4240,3473,828,702,25
756,3222,4364,3442,828,702,25
757,3671,4119,3544,828,702,26
758,3506,4208,3506,828,702,25
759,3494,4274,3533,828,702,27
760,3649,4067,3507,828,702,27
761,3307,4409,3507,828,702,27
762,3681,4099,3539,828,702,27
763,3109,4507,3457,828,702,25
764,3458,4152,3454,828,702,27
765,3130,4518,3473,828,702,28
766,3562,4230,3545,828,702,26
767,3660,4112,3535,828,702,27
768,3482,4202,3491,828,702,27
769,3451,4197,3473,828,702,26
770,3544,3962,3402,828,702,26
771,3225,4653,3588,828,702,26
772,3113,4581,3496,828,702,27
773,3328,4448,3537,828,702,26
774,3064,4512,3437,828,702,25
775,3489,4231,3509,828,702,27
776,3327,4483,3554,828,702,27
777,3681,4089,3534,828,702,25
778,3475,4219,3496,828,702,27
779,3520,4224,3521,828,702,27
780,3515,4261,3537,828,702,27
781,3244,4386,3464,828,702,26
782,3593,4027,3459,828,702,27
783,3469,4181,3474,828,702,27
784,3124,4560,3491,828,702,26
785,3369,4155,3411,828,702,26
786,3105,4573,3488,828,702,27
787,3442,4256,3498,828,702,26
788,3146,4584,3514,828,702,27
789,3472,4206,3488,828,702,27
790,3686,4112,3548,828,702,26
791,3080,4612,3495,828,702,26
792,3576,3994,3434,828,702,27
793,3224,4414,3468,828,702,27
794,3088,4522,3454,828,702,27
795,3386,4170,3427,828,702,26
796,3549,3985,3416,828,702,25
797,3620,4018,3468,828,702,27
798,3579,4033,3455,828,702,27
799,3575,4095,3484,828,702,27
800,3565,4127,3495,828,702,27
801,3574,4040,3456,828,702,26
802,3422,4216,3468,828,702,24
803,3433,4215,3473,828,702,25
804,3414,4208,3460,828,702,27
805,3563,4109,3485,828,702,26
806,3509,4299,3553,828,702,26
807,3643,4049,3495,828,702,27
808,3492,4158,3474,828,702,27
809,3142,4524,3482,828,702,25
810,3491,4153,3471,828,702,25
811,3148,4582,3514,828,702,27
812,3677,4099,3537,828,702,27
813,3560,4002,3430,828,702,26
814,3657,4241,3598,828,702,27
815,3454,4186,3469,828,702,28
816,3634,4198,3565,828,702,27
817,3591,4071,3480,828,702,27
818,3653,4095,3523,828,702,24
819,3535,4069,3451,828,702,25
