sid,BUFF,NOT,AND,PI,PO,LP
185,46287,94035,64950,10731,10422,32
186,54607,86059,65122,10731,10422,34
187,56019,84467,65032,10731,10422,32
188,47234,92918,64865,10731,10422,32
189,55505,85019,65051,10731,10422,30
190,65039,75261,64939,10731,10422,30
191,55850,84372,64900,10731,10422,32
192,55850,84488,64958,10731,10422,30
193,55903,84491,64986,10731,10422,32
194,56048,84450,65038,10731,10422,32
195,65440,74914,64966,10731,10422,30
196,54503,85965,65023,10731,10422,30
197,47263,93017,64929,10731,10422,31
198,55734,84456,64884,10731,10422,33
199,46341,93983,64951,10731,10422,30
200,46438,94138,65077,10731,10422,33
201,47322,93106,65003,10731,10422,30
202,56737,83463,64889,10731,10422,32
203,55777,84509,64932,10731,10422,33
204,55475,84835,64944,10731,10422,31
205,55818,84444,64920,10731,10422,31
206,56010,84410,64999,10731,10422,32
207,47373,92981,64966,10731,10422,31
208,55836,85168,65291,10731,10422,32
209,65376,75110,65032,10731,10422,30
210,65202,75580,65180,10731,10422,33
211,64934,75274,64893,10731,10422,33
212,55922,84510,65005,10731,10422,31
213,54423,85927,64964,10731,10422,30
214,56184,84222,64992,10731,10422,31
215,65155,75501,65117,10731,10422,30
216,55904,84496,64989,10731,10422,31
217,55837,84557,64986,10731,10422,33
218,55911,84367,64928,10731,10422,30
219,55796,84484,64929,10731,10422,33
220,55910,84388,64938,10731,10422,31
221,64968,75366,64956,10731,10422,32
222,65478,75074,65065,10731,10422,30
223,65014,75340,64966,10731,10422,31
224,47384,93016,64989,10731,10422,31
225,65374,75142,65047,10731,10422,33
226,64175,76353,65053,10731,10422,34
227,65027,75353,64979,10731,10422,32
228,64127,76249,64977,10731,10422,31
229,46349,94073,65000,10731,10422,31
230,65392,75160,65065,10731,10422,28
231,54359,85953,64945,10731,10422,32
232,64983,75503,65032,10731,10422,31
233,47248,92938,64882,10731,10422,31
234,56868,83398,64922,10731,10422,29
235,46441,94127,65073,10731,10422,30
236,64880,75556,65007,10731,10422,30
237,54426,85924,64964,10731,10422,31
238,55498,84894,64985,10731,10422,34
239,65448,75096,65061,10731,10422,30
240,56914,83388,64940,10731,10422,32
241,46252,94026,64928,10731,10422,32
242,65019,75417,65007,10731,10422,33
243,55843,84519,64970,10731,10422,30
244,56157,84421,65078,10731,10422,30
245,63823,76431,64916,10731,10422,32
246,55622,85154,65177,10731,10422,31
247,65023,75705,65153,10731,10422,32
248,64341,75971,64945,10731,10422,32
249,65342,75848,65384,10731,10422,32
250,55713,84543,64917,10731,10422,33
251,54441,85955,64987,10731,10422,32
252,64920,75554,65026,10731,10422,31
253,55922,84450,64975,10731,10422,33
254,55674,84622,64937,10731,10422,32
255,64072,76330,64990,10731,10422,31
256,46323,93983,64942,10731,10422,30
257,65163,75347,65044,10731,10422,31
258,64980,75416,64987,10731,10422,33
259,65109,75591,65139,10731,10422,30
260,47424,93076,65039,10731,10422,30
261,56776,83574,64964,10731,10422,29
262,56159,84439,65088,10731,10422,32
263,55828,84518,64962,10731,10422,31
264,46367,94207,65076,10731,10422,32
265,54532,85986,65048,10731,10422,32
266,65437,74907,64961,10731,10422,32
267,65174,75466,65109,10731,10422,32
268,55692,85148,65209,10731,10422,33
269,55921,84453,64976,10731,10422,32
270,56868,83522,64984,10731,10422,31
271,63804,76424,64903,10731,10422,31
272,64101,76301,64990,10731,10422,32
273,65493,74929,65000,10731,10422,32
274,64980,75410,64984,10731,10422,30
275,56813,83457,64924,10731,10422,32
276,55856,84506,64970,10731,10422,31
277,54535,85833,64973,10731,10422,31
278,54458,85958,64997,10731,10422,30
279,54460,85986,65012,10731,10422,32
280,55762,84542,64941,10731,10422,31
281,65437,75069,65042,10731,10422,30
282,65026,75318,64961,10731,10422,31
283,55744,84550,64936,10731,10422,31
284,56923,83327,64914,10731,10422,32
285,54507,85859,64972,10731,10422,32
286,56145,84271,64997,10731,10422,30
287,65415,75021,65007,10731,10422,32
288,55538,84848,64982,10731,10422,32
289,46267,93927,64886,10731,10422,33
290,55948,84362,64944,10731,10422,30
291,64337,75997,64956,10731,10422,33
292,55706,84556,64920,10731,10422,30
293,64391,76089,65029,10731,10422,32
294,54547,85977,65051,10731,10422,31
295,47354,92906,64919,10731,10422,30
296,46274,93950,64901,10731,10422,33
297,65440,74930,64974,10731,10422,32
298,55916,84668,65081,10731,10422,32
299,56893,83433,64952,10731,10422,34
300,55765,84509,64926,10731,10422,30
301,56043,84247,64934,10731,10422,33
302,55863,84591,65016,10731,10422,30
303,64931,75531,65020,10731,10422,32
304,55864,84518,64980,10731,10422,32
305,65049,75239,64933,10731,10422,34
306,65343,74829,64875,10731,10422,33
307,55811,84403,64896,10731,10422,34
308,55924,84498,65000,10731,10422,30
309,54459,85951,64994,10731,10422,29
310,55865,84563,65003,10731,10422,33
311,65332,75576,65243,10731,10422,34
312,64043,76293,64957,10731,10422,32
313,65360,75114,65026,10731,10422,29
314,54369,85853,64900,10731,10422,32
315,55934,84542,65027,10731,10422,31
316,46358,94056,64996,10731,10422,31
317,64123,76305,65003,10731,10422,32
318,47261,92937,64888,10731,10422,32
319,64201,76391,65085,10731,10422,34
320,64028,76290,64948,10731,10422,32
321,64842,75416,64918,10731,10422,32
322,56354,84490,65211,10731,10422,31
323,46277,94053,64954,10731,10422,31
324,55470,84986,65017,10731,10422,32
325,54442,85904,64962,10731,10422,32
326,54580,85942,65050,10731,10422,31
327,55864,85712,65577,10731,10422,31
328,56068,84110,64878,10731,10422,32
329,55525,84917,65010,10731,10422,30
330,55779,85145,65251,10731,10422,32
331,55693,84953,65112,10731,10422,31
332,46256,94008,64921,10731,10422,30
333,54381,85933,64946,10731,10422,31
334,56215,84193,64993,10731,10422,32
335,65329,75083,64995,10731,10422,30
336,55882,84544,65002,10731,10422,29
337,46412,94178,65084,10731,10422,32
338,65352,75542,65236,10731,10422,34
339,55915,84399,64946,10731,10422,32
340,55615,85129,65161,10731,10422,33
341,63978,76342,64949,10731,10422,30
342,55437,84967,64991,10731,10422,34
343,65005,75429,65006,10731,10422,32
344,54488,85920,64993,10731,10422,34
345,63889,76371,64919,10731,10422,32
346,54477,85839,64947,10731,10422,31
347,63993,76589,65080,10731,10422,30
348,54467,85845,64945,10731,10422,31
349,56839,83451,64934,10731,10422,31
350,56197,84201,64988,10731,10422,33
351,47297,93023,64949,10731,10422,30
352,64939,75551,65034,10731,10422,31
353,54403,86005,64993,10731,10422,31
354,46170,93962,64855,10731,10422,30
355,64009,76323,64955,10731,10422,33
356,47368,92914,64930,10731,10422,33
357,56228,84420,65113,10731,10422,29
358,56820,83380,64889,10731,10422,33
359,64916,75290,64892,10731,10422,32
360,64153,76157,64944,10731,10422,33
361,56892,83384,64927,10731,10422,30
362,55884,84360,64911,10731,10422,34
363,46322,94104,65002,10731,10422,32
364,64871,75379,64914,10731,10422,33
365,54355,85889,64911,10731,10422,30
366,47225,92969,64886,10731,10422,32
367,47304,92956,64919,10731,10422,33
368,56140,84344,65031,10731,10422,33
369,56137,84239,64977,10731,10422,30
370,63871,76487,64968,10731,10422,30
371,56131,84163,64936,10731,10422,32
372,55839,84671,65044,10731,10422,33
373,65433,75173,65092,10731,10422,30
374,65157,75423,65079,10731,10422,32
375,65371,75615,65282,10731,10422,30
376,64918,75370,64933,10731,10422,31
377,56138,84244,64980,10731,10422,33
378,54586,86168,65166,10731,10422,30
379,65017,75209,64902,10731,10422,34
380,64042,76156,64888,10731,10422,31
381,55804,84400,64891,10731,10422,33
382,46340,93938,64928,10731,10422,31
383,55774,84554,64953,10731,10422,29
384,56159,84415,65076,10731,10422,30
385,64913,75495,64993,10731,10422,33
386,65027,75313,64959,10731,10422,33
387,47445,93005,65014,10731,10422,30
388,65031,75559,65084,10731,10422,30
389,64919,75445,64971,10731,10422,32
390,64001,76369,64974,10731,10422,33
391,46264,94094,64968,10731,10422,31
392,64815,75453,64923,10731,10422,33
393,56090,84264,64966,10731,10422,32
394,54472,85942,64996,10731,10422,31
395,46345,94137,65030,10731,10422,32
396,55787,84455,64910,10731,10422,30
397,46376,94130,65042,10731,10422,33
398,56051,84111,64870,10731,10422,33
399,64832,75564,64987,10731,10422,32
400,55981,84417,64988,10731,10422,33
401,54500,85978,65028,10731,10422,33
402,55778,85164,65260,10731,10422,32
403,64837,75473,64944,10731,10422,31
404,55454,84984,65008,10731,10422,31
405,55447,84925,64975,10731,10422,31
406,65066,75360,65002,10731,10422,31
407,63752,76442,64886,10731,10422,32
408,55896,84466,64970,10731,10422,32
409,64222,76414,65107,10731,10422,32
410,47304,92944,64913,10731,10422,30
411,65129,75721,65214,10731,10422,30
412,54490,85812,64940,10731,10422,33
413,46305,94177,65030,10731,10422,30
414,47303,92961,64921,10731,10422,31
415,55852,84436,64933,10731,10422,30
416,47237,93023,64919,10731,10422,31
417,55588,84808,64987,10731,10422,30
418,63874,76484,64968,10731,10422,32
419,55683,84511,64886,10731,10422,30
420,64865,75617,65030,10731,10422,31
421,55794,85274,65323,10731,10422,32
422,56046,84390,65007,10731,10422,33
423,55801,84381,64880,10731,10422,31
424,56917,83339,64917,10731,10422,30
425,64048,76344,64985,10731,10422,30
426,55859,84523,64980,10731,10422,34
427,56245,84257,65040,10731,10422,31
428,65493,74951,65011,10731,10422,32
429,56811,83431,64910,10731,10422,31
430,64833,75593,65002,10731,10422,30
431,46364,94234,65088,10731,10422,30
432,64940,75542,65030,10731,10422,30
433,63803,76425,64903,10731,10422,34
434,47288,93070,64968,10731,10422,32
435,55797,84497,64936,10731,10422,30
436,46339,94103,65010,10731,10422,32
437,55845,84457,64940,10731,10422,30
438,47378,92866,64911,10731,10422,32
439,56682,83588,64924,10731,10422,34
440,64338,76040,64978,10731,10422,32
441,65278,75588,65222,10731,10422,32
442,55695,84611,64942,10731,10422,32
443,64001,76343,64961,10731,10422,30
444,64102,76586,65133,10731,10422,30
445,55830,84360,64884,10731,10422,33
446,46445,94361,65192,10731,10422,33
447,64985,75517,65040,10731,10422,34
448,56914,83520,65006,10731,10422,32
449,65052,75578,65104,10731,10422,31
450,56219,84199,64998,10731,10422,31
451,55860,84438,64938,10731,10422,33
452,55526,84978,65041,10731,10422,32
453,64973,75387,64969,10731,10422,32
454,65288,75320,65093,10731,10422,31
455,64424,75998,65000,10731,10422,32
456,56046,84544,65084,10731,10422,31
457,64112,76316,65003,10731,10422,30
458,55406,84952,64968,10731,10422,32
459,55520,85000,65049,10731,10422,29
460,56705,83487,64885,10731,10422,30
461,54573,85995,65073,10731,10422,29
462,55810,84342,64865,10731,10422,33
463,55753,85113,65222,10731,10422,30
464,56012,84614,65102,10731,10422,34
465,55788,85166,65266,10731,10422,30
466,54571,85957,65053,10731,10422,30
467,55657,85289,65262,10731,10422,33
468,65419,75081,65039,10731,10422,30
469,47383,92971,64966,10731,10422,30
470,56167,84341,65043,10731,10422,32
471,56708,83506,64896,10731,10422,31
472,55743,84605,64963,10731,10422,31
473,55470,84800,64924,10731,10422,30
474,65286,75512,65188,10731,10422,33
475,64122,76476,65088,10731,10422,32
476,55608,84570,64878,10731,10422,31
477,55987,84405,64985,10731,10422,31
478,55849,84461,64944,10731,10422,31
479,47338,92930,64923,10731,10422,29
480,55562,84900,65020,10731,10422,31
481,55942,84392,64956,10731,10422,31
482,55585,84663,64913,10731,10422,31
483,46339,94007,64962,10731,10422,33
484,54695,85963,65118,10731,10422,30
485,64104,76482,65082,10731,10422,29
486,46346,94148,65036,10731,10422,33
487,47363,92861,64901,10731,10422,32
488,56802,83430,64905,10731,10422,33
489,56153,84345,65038,10731,10422,33
490,55583,84757,64959,10731,10422,32
491,54503,85927,65004,10731,10422,33
492,54446,85802,64913,10731,10422,32
493,54570,85988,65068,10731,10422,32
494,55565,85279,65211,10731,10422,31
495,47319,92989,64943,10731,10422,31
496,56010,84550,65069,10731,10422,32
497,46362,94056,64998,10731,10422,33
498,56884,83384,64923,10731,10422,30
499,54576,85966,65060,10731,10422,32
500,64056,76214,64924,10731,10422,34
501,46392,94108,65039,10731,10422,30
502,65364,75658,65300,10731,10422,31
503,56174,84160,64956,10731,10422,31
504,54557,85921,65028,10731,10422,30
505,64088,76268,64967,10731,10422,30
506,64077,76339,64997,10731,10422,29
507,56851,83467,64948,10731,10422,33
508,55923,84375,64938,10731,10422,30
509,55436,84914,64964,10731,10422,29
510,56811,83455,64922,10731,10422,31
511,65201,75637,65208,10731,10422,33
512,55841,84493,64956,10731,10422,30
513,54460,85926,64982,10731,10422,33
514,55626,84616,64910,10731,10422,31
515,64815,75641,65017,10731,10422,31
516,54379,85959,64958,10731,10422,29
517,64107,76571,65128,10731,10422,30
518,64036,76360,64987,10731,10422,32
519,54458,85930,64983,10731,10422,32
520,64926,75376,64940,10731,10422,32
521,55856,84426,64930,10731,10422,30
522,55436,84968,64991,10731,10422,32
523,46415,93919,64956,10731,10422,31
524,55881,84453,64956,10731,10422,30
525,55950,84508,65018,10731,10422,32
526,55577,85079,65117,10731,10422,32
527,63923,76291,64896,10731,10422,32
528,64810,75594,64991,10731,10422,31
529,55940,84532,65025,10731,10422,31
530,55958,84424,64980,10731,10422,30
531,65225,75273,65038,10731,10422,30
532,55958,84488,65012,10731,10422,33
533,63884,76346,64904,10731,10422,31
534,56869,83377,64912,10731,10422,32
535,56271,84589,65219,10731,10422,32
536,65395,74903,64938,10731,10422,31
537,57150,83012,64870,10731,10422,31
538,56145,84269,64996,10731,10422,30
539,65327,74931,64918,10731,10422,33
540,65144,75470,65096,10731,10422,30
541,55765,84435,64889,10731,10422,32
542,56119,84339,65018,10731,10422,33
543,46229,94045,64926,10731,10422,32
544,54641,86017,65118,10731,10422,30
545,55786,85132,65248,10731,10422,34
546,55955,84469,65001,10731,10422,31
547,65275,75617,65235,10731,10422,34
548,56879,83459,64958,10731,10422,30
549,55541,84893,65006,10731,10422,32
550,54621,86113,65156,10731,10422,32
551,46338,93894,64905,10731,10422,30
552,46260,94114,64976,10731,10422,30
553,63999,76423,65000,10731,10422,32
554,56090,84148,64908,10731,10422,33
555,55692,85150,65210,10731,10422,32
556,54337,85939,64927,10731,10422,29
557,46331,94017,64963,10731,10422,32
558,55806,84420,64902,10731,10422,31
559,56164,84242,64992,10731,10422,31
560,65107,75511,65098,10731,10422,32
561,55492,85036,65053,10731,10422,31
562,55746,84540,64932,10731,10422,31
563,47218,92942,64869,10731,10422,33
564,56234,84260,65036,10731,10422,30
565,46439,94167,65092,10731,10422,32
566,55859,84499,64968,10731,10422,30
567,54494,85820,64946,10731,10422,31
568,65181,75649,65204,10731,10422,31
569,54426,85890,64947,10731,10422,32
570,64051,76467,65048,10731,10422,31
571,64093,76357,65014,10731,10422,29
572,55837,84337,64876,10731,10422,31
573,55689,84569,64918,10731,10422,33
574,55830,84418,64913,10731,10422,31
575,65499,75127,65102,10731,10422,32
576,56052,84652,65141,10731,10422,31
577,46219,94041,64919,10731,10422,31
578,47394,92934,64953,10731,10422,33
579,55742,84620,64970,10731,10422,31
580,46402,94020,65000,10731,10422,34
581,47314,93030,64961,10731,10422,31
582,56830,83398,64903,10731,10422,32
583,65032,75392,65001,10731,10422,30
584,64073,76145,64898,10731,10422,31
585,46349,94037,64982,10731,10422,31
586,55854,84466,64949,10731,10422,30
587,55801,84367,64873,10731,10422,30
588,63945,76405,64964,10731,10422,30
589,55940,84450,64984,10731,10422,30
590,65083,75457,65059,10731,10422,29
591,55869,84741,65094,10731,10422,32
592,55855,84661,65047,10731,10422,34
593,55369,84939,64943,10731,10422,32
594,47461,92879,64959,10731,10422,31
595,46310,94096,64992,10731,10422,33
596,55710,84572,64930,10731,10422,33
597,55958,84392,64964,10731,10422,32
598,56856,83334,64884,10731,10422,31
599,64041,76323,64971,10731,10422,32
600,55855,84401,64917,10731,10422,30
601,65239,75561,65189,10731,10422,30
602,55924,84462,64982,10731,10422,31
603,56818,83488,64942,10731,10422,32
604,63982,76334,64947,10731,10422,30
605,54551,85757,64943,10731,10422,31
606,54504,85832,64957,10731,10422,32
607,54430,85906,64957,10731,10422,29
608,46387,94059,65012,10731,10422,31
609,64085,76465,65064,10731,10422,32
610,56840,83370,64894,10731,10422,32
611,64791,75621,64995,10731,10422,31
612,55729,85183,65245,10731,10422,32
613,65524,75010,65056,10731,10422,30
614,65029,75299,64953,10731,10422,33
615,56801,83379,64879,10731,10422,32
616,65124,75212,64957,10731,10422,32
617,46228,94180,64993,10731,10422,31
618,54557,86093,65114,10731,10422,33
619,46350,94264,65096,10731,10422,33
620,56910,83456,64972,10731,10422,34
621,56269,84151,64999,10731,10422,31
622,63842,76420,64920,10731,10422,33
623,46343,94093,65007,10731,10422,31
624,63948,76338,64932,10731,10422,32
625,64997,75341,64958,10731,10422,31
626,46438,94074,65045,10731,10422,32
627,46361,94105,65022,10731,10422,31
628,65346,75536,65230,10731,10422,32
629,47272,93046,64948,10731,10422,30
630,55789,84475,64921,10731,10422,33
631,46267,93937,64891,10731,10422,33
632,54443,85945,64983,10731,10422,31
633,64452,76062,65046,10731,10422,32
634,47331,92959,64934,10731,10422,31
635,54627,85837,65021,10731,10422,30
636,63871,76475,64962,10731,10422,33
637,64930,75402,64955,10731,10422,31
638,64203,76425,65103,10731,10422,29
639,46501,94231,65155,10731,10422,30
640,46147,94147,64936,10731,10422,32
641,63914,76386,64939,10731,10422,32
642,55846,84372,64898,10731,10422,33
643,46387,94025,64995,10731,10422,30
644,54497,85795,64935,10731,10422,30
645,55480,84802,64930,10731,10422,34
646,55892,84408,64939,10731,10422,32
647,54438,85800,64908,10731,10422,31
648,54425,85983,64993,10731,10422,32
649,65037,75241,64928,10731,10422,32
650,64154,76494,65113,10731,10422,31
651,54467,85871,64958,10731,10422,33
652,56070,84328,64988,10731,10422,29
653,64030,76160,64884,10731,10422,33
654,65151,75525,65127,10731,10422,32
655,65426,75154,65079,10731,10422,33
656,56728,83462,64884,10731,10422,32
657,55648,84572,64899,10731,10422,30
658,64990,75342,64955,10731,10422,31
659,54429,85931,64969,10731,10422,32
660,47316,92998,64946,10731,10422,33
661,65415,75117,65055,10731,10422,30
662,65189,75531,65149,10731,10422,33
663,56806,83488,64936,10731,10422,33
664,47291,92991,64930,10731,10422,33
665,55820,84460,64929,10731,10422,34
666,55865,84489,64966,10731,10422,31
667,65440,75160,65089,10731,10422,33
668,64869,75331,64889,10731,10422,33
669,55867,84397,64921,10731,10422,29
670,64997,75337,64956,10731,10422,32
671,55963,84425,64983,10731,10422,32
672,65066,75452,65048,10731,10422,30
673,56207,84383,65084,10731,10422,32
674,56243,84343,65082,10731,10422,31
675,46327,94135,65020,10731,10422,30
676,56012,84264,64927,10731,10422,31
677,65032,75406,65008,10731,10422,32
678,55985,84553,65058,10731,10422,30
679,55633,84631,64921,10731,10422,31
680,55941,84585,65052,10731,10422,33
681,46374,94102,65027,10731,10422,33
682,55938,84420,64968,10731,10422,31
683,65052,75374,65002,10731,10422,30
684,55926,84584,65044,10731,10422,33
685,65000,75384,64981,10731,10422,30
686,54440,86040,65029,10731,10422,30
687,64913,75613,65052,10731,10422,30
688,64090,76432,65050,10731,10422,30
689,63921,76267,64883,10731,10422,33
690,54386,85904,64934,10731,10422,30
691,64079,76205,64931,10731,10422,33
692,56736,83518,64916,10731,10422,31
693,54364,85960,64951,10731,10422,34
694,47262,93016,64928,10731,10422,31
695,47379,92869,64913,10731,10422,33
696,54555,86081,65107,10731,10422,29
697,64139,76559,65138,10731,10422,30
698,56163,84351,65046,10731,10422,30
699,54520,86000,65049,10731,10422,33
700,64068,76460,65053,10731,10422,30
701,64288,75896,64881,10731,10422,34
702,56175,84321,65037,10731,10422,31
703,55486,84846,64955,10731,10422,30
704,55543,84993,65057,10731,10422,31
705,54372,85998,64974,10731,10422,32
706,54609,86001,65094,10731,10422,30
707,54529,85963,65035,10731,10422,31
708,55928,84418,64962,10731,10422,34
709,55636,85076,65145,10731,10422,34
710,55743,84423,64872,10731,10422,33
711,46401,94203,65091,10731,10422,32
712,55858,84388,64912,10731,10422,30
713,65072,75256,64953,10731,10422,30
714,56030,84502,65055,10731,10422,31
715,64033,76377,64994,10731,10422,32
716,56888,83344,64905,10731,10422,30
717,65091,75437,65053,10731,10422,30
718,55831,84391,64900,10731,10422,31
719,65480,75064,65061,10731,10422,29
720,56847,83411,64918,10731,10422,31
721,64931,75445,64977,10731,10422,31
722,55907,84523,65004,10731,10422,31
723,54432,85896,64953,10731,10422,30
724,55931,84399,64954,10731,10422,30
725,64042,76354,64987,10731,10422,31
726,55891,84489,64979,10731,10422,31
727,64116,76226,64960,10731,10422,32
728,55901,84403,64941,10731,10422,30
729,65017,75429,65012,10731,10422,29
730,64082,76422,65041,10731,10422,29
731,56111,84193,64941,10731,10422,30
732,56047,84207,64916,10731,10422,30
733,64978,75512,65034,10731,10422,33
