sid,BUFF,NOT,AND,PI,PO,LP
407,5262,3962,4580,303,64,29
408,5210,4058,4602,303,64,29
409,5108,4158,4601,303,64,29
410,5245,4007,4594,303,64,29
411,5304,3966,4603,303,64,29
412,5098,4152,4593,303,64,29
413,5100,4156,4596,303,64,29
414,5098,4152,4593,303,64,29
415,5178,4072,4593,303,64,29
416,5080,4156,4586,303,64,29
417,5270,3992,4599,303,64,29
418,5296,3966,4599,303,64,29
419,5196,4054,4593,303,64,29
420,5200,4062,4599,303,64,29
421,5123,4155,4607,303,64,29
422,5205,4063,4602,303,64,29
423,5266,3996,4599,303,64,29
424,5179,4059,4587,303,64,29
425,5290,3962,4594,303,64,29
426,5288,3966,4595,303,64,29
427,5193,4059,4594,303,64,29
428,5181,4059,4588,303,64,29
429,5170,4068,4587,303,64,29
430,5194,4062,4596,303,64,29
431,5104,4156,4598,303,64,29
432,5296,3962,4597,303,64,29
433,5206,4062,4602,303,64,29
434,5098,4156,4595,303,64,29
435,5283,3959,4589,303,64,29
436,5091,4159,4593,303,64,29
437,5282,3964,4591,303,64,29
438,5248,3998,4591,303,64,29
439,5190,4060,4593,303,64,29
440,5172,4058,4583,303,64,29
441,5265,3995,4598,303,64,29
442,5278,3966,4590,303,64,29
443,5290,3964,4595,303,64,29
444,5304,3962,4601,303,64,29
445,5186,4060,4591,303,64,29
446,5094,4160,4595,303,64,29
447,5300,3966,4601,303,64,29
448,5090,4158,4592,303,64,29
449,5194,4062,4596,303,64,29
450,5184,4062,4591,303,64,29
451,5254,3996,4593,303,64,29
452,5284,3994,4607,303,64,29
453,5278,3964,4589,303,64,29
454,5296,3966,4599,303,64,29
455,5196,4058,4595,303,64,29
456,5250,3994,4590,303,64,29
457,5288,3966,4595,303,64,29
458,5098,4154,4594,303,64,29
459,5112,4158,4603,303,64,29
460,5194,4054,4592,303,64,29
461,5254,3998,4594,303,64,29
462,5288,3962,4593,303,64,29
463,5116,4156,4604,303,64,29
464,5255,3999,4595,303,64,29
465,5100,4156,4596,303,64,29
466,5094,4158,4594,303,64,29
467,5112,4156,4602,303,64,29
468,5286,3966,4594,303,64,29
469,5256,3998,4595,303,64,29
470,5180,4060,4588,303,64,29
471,5185,4067,4594,303,64,29
472,5180,4056,4586,303,64,29
473,5252,3998,4593,303,64,29
474,5265,3995,4598,303,64,29
475,5112,4158,4603,303,64,29
476,5302,3960,4599,303,64,29
477,5178,4062,4588,303,64,29
478,5245,4001,4591,303,64,29
479,5254,3998,4594,303,64,29
480,5096,4158,4595,303,64,29
481,5190,4060,4593,303,64,29
482,5270,3960,4583,303,64,29
483,5282,3998,4608,303,64,29
484,5262,3998,4598,303,64,29
485,5262,3998,4598,303,64,29
486,5091,4157,4592,303,64,29
487,5272,3998,4603,303,64,29
488,5310,3966,4606,303,64,29
489,5184,4060,4590,303,64,29
490,5258,3994,4594,303,64,29
491,5260,3998,4597,303,64,29
492,5100,4154,4595,303,64,29
493,5266,3998,4600,303,64,29
494,5121,4155,4606,303,64,29
495,5252,4006,4597,303,64,29
496,5106,4158,4600,303,64,29
497,5096,4152,4592,303,64,29
498,5114,4154,4602,303,64,29
499,5270,3996,4601,303,64,29
500,5192,4062,4595,303,64,29
501,5098,4158,4596,303,64,29
502,5274,3996,4603,303,64,29
503,5194,4060,4595,303,64,29
504,5260,3994,4595,303,64,29
505,5260,3996,4596,303,64,29
506,5186,4062,4592,303,64,29
507,5284,3966,4593,303,64,29
508,5182,4060,4589,303,64,29
509,5262,3996,4597,303,64,29
510,5200,4058,4597,303,64,29
511,5292,3996,4612,303,64,29
512,5196,4060,4596,303,64,29
513,5274,3998,4604,303,64,29
514,5175,4053,4582,303,64,29
515,5292,3966,4597,303,64,29
516,5083,4165,4592,303,64,29
517,5102,4158,4598,303,64,29
518,5282,3962,4590,303,64,29
519,5260,3992,4594,303,64,29
520,5190,4062,4594,303,64,29
521,5245,4001,4591,303,64,29
522,5252,3998,4593,303,64,29
523,5096,4156,4594,303,64,29
524,5210,4058,4602,303,64,29
525,5194,4060,4595,303,64,29
526,5256,3998,4595,303,64,29
527,5110,4158,4602,303,64,29
528,5280,3966,4591,303,64,29
529,5204,4060,4600,303,64,29
530,5277,3961,4587,303,64,29
531,5308,3962,4603,303,64,29
532,5257,3995,4594,303,64,29
533,5276,3966,4589,303,64,29
534,5256,3996,4594,303,64,29
535,5194,4062,4596,303,64,29
536,5280,3964,4590,303,64,29
537,5280,3966,4591,303,64,29
538,5196,4060,4596,303,64,29
539,5176,4060,4586,303,64,29
540,5200,4062,4599,303,64,29
541,5186,4060,4591,303,64,29
542,5208,4062,4603,303,64,29
543,5079,4157,4586,303,64,29
544,5100,4158,4597,303,64,29
545,5116,4156,4604,303,64,29
546,5278,3960,4587,303,64,29
547,5261,3995,4596,303,64,29
548,5198,4060,4597,303,64,29
549,5252,3998,4593,303,64,29
550,5110,4158,4602,303,64,29
551,5272,3992,4600,303,64,29
552,5258,3998,4596,303,64,29
553,5202,4058,4598,303,64,29
554,5280,3966,4591,303,64,29
555,5103,4155,4597,303,64,29
556,5088,4154,4589,303,64,29
557,5088,4158,4591,303,64,29
558,5261,4001,4599,303,64,29
559,5302,3964,4601,303,64,29
560,5108,4158,4601,303,64,29
561,5100,4158,4597,303,64,29
562,5216,4058,4605,303,64,29
563,5250,3996,4591,303,64,29
564,5290,3962,4594,303,64,29
565,5090,4158,4592,303,64,29
566,5314,3962,4606,303,64,29
567,5260,3998,4597,303,64,29
568,5287,3995,4609,303,64,29
569,5096,4152,4592,303,64,29
570,5108,4154,4599,303,64,29
571,5274,3994,4602,303,64,29
572,5248,3996,4590,303,64,29
573,5292,3966,4597,303,64,29
574,5244,4006,4593,303,64,29
575,5292,3966,4597,303,64,29
576,5266,3994,4598,303,64,29
577,5087,4151,4587,303,64,29
578,5248,3996,4590,303,64,29
579,5308,3966,4605,303,64,29
580,5085,4155,4588,303,64,29
581,5254,3998,4594,303,64,29
582,5273,3963,4586,303,64,29
583,5188,4058,4591,303,64,29
584,5282,3966,4592,303,64,29
585,5260,3998,4597,303,64,29
586,5290,3964,4595,303,64,29
587,5273,3973,4591,303,64,29
588,5294,3960,4595,303,64,29
589,5292,3966,4597,303,64,29
590,5212,4058,4603,303,64,29
591,5259,3997,4596,303,64,29
592,5274,3998,4604,303,64,29
593,5248,3998,4591,303,64,29
594,5244,3994,4587,303,64,29
595,5101,4153,4595,303,64,29
596,5206,4062,4602,303,64,29
597,5262,3992,4595,303,64,29
598,5083,4165,4592,303,64,29
599,5194,4058,4594,303,64,29
600,5206,4056,4599,303,64,29
601,5222,4062,4610,303,64,29
602,5214,4062,4606,303,64,29
603,5278,3964,4589,303,64,29
604,5202,4062,4600,303,64,29
605,5254,3998,4594,303,64,29
606,5252,3998,4593,303,64,29
607,5089,4157,4591,303,64,29
608,5104,4152,4596,303,64,29
609,5218,4058,4606,303,64,29
610,5183,4069,4594,303,64,29
611,5284,3966,4593,303,64,29
612,5112,4156,4602,303,64,29
613,5202,4058,4598,303,64,29
614,5282,3962,4590,303,64,29
615,5184,4060,4590,303,64,29
616,5276,3994,4603,303,64,29
617,5098,4156,4595,303,64,29
618,5268,3998,4601,303,64,29
619,5111,4153,4600,303,64,29
620,5110,4158,4602,303,64,29
621,5172,4062,4585,303,64,29
622,5278,3964,4589,303,64,29
623,5098,4158,4596,303,64,29
624,5096,4156,4594,303,64,29
625,5292,3962,4595,303,64,29
626,5096,4156,4594,303,64,29
627,5112,4154,4601,303,64,29
628,5270,3996,4601,303,64,29
629,5106,4152,4597,303,64,29
630,5096,4154,4593,303,64,29
631,5086,4158,4590,303,64,29
632,5260,3998,4597,303,64,29
633,5294,3964,4597,303,64,29
634,5250,3996,4591,303,64,29
635,5266,3998,4600,303,64,29
636,5212,4062,4605,303,64,29
637,5190,4060,4593,303,64,29
638,5208,4058,4601,303,64,29
639,5111,4153,4600,303,64,29
640,5074,4154,4582,303,64,29
641,5302,3966,4602,303,64,29
642,5192,4062,4595,303,64,29
643,5254,3996,4593,303,64,29
644,5256,3998,4595,303,64,29
645,5244,3994,4587,303,64,29
646,5270,3956,4581,303,64,29
647,5260,3996,4596,303,64,29
648,5254,3998,4594,303,64,29
649,5304,3966,4603,303,64,29
650,5114,4158,4604,303,64,29
651,5252,3992,4590,303,64,29
652,5188,4056,4590,303,64,29
653,5210,4062,4604,303,64,29
654,5284,3966,4593,303,64,29
655,5281,3963,4590,303,64,29
656,5189,4059,4592,303,64,29
657,5296,3962,4597,303,64,29
658,5284,3964,4592,303,64,29
659,5104,4152,4596,303,64,29
660,5098,4152,4593,303,64,29
661,5290,3966,4596,303,64,29
662,5277,3995,4604,303,64,29
663,5309,3967,4606,303,64,29
664,5240,3994,4585,303,64,29
665,5284,3964,4592,303,64,29
666,5290,3960,4593,303,64,29
667,5287,3963,4593,303,64,29
668,5274,3964,4587,303,64,29
669,5262,3958,4578,303,64,29
670,5262,3994,4596,303,64,29
671,5296,3962,4597,303,64,29
672,5284,3966,4593,303,64,29
673,5192,4062,4595,303,64,29
674,5186,4056,4589,303,64,29
675,5082,4154,4586,303,64,29
676,5272,3964,4586,303,64,29
677,5206,4062,4602,303,64,29
678,5298,3962,4598,303,64,29
679,5282,3964,4591,303,64,29
680,5245,3999,4590,303,64,29
681,5110,4158,4602,303,64,29
682,5218,4058,4606,303,64,29
683,5308,3962,4603,303,64,29
684,5262,3996,4597,303,64,29
685,5186,4062,4592,303,64,29
686,5106,4152,4597,303,64,29
687,5292,3966,4597,303,64,29
688,5200,4060,4598,303,64,29
689,5304,3966,4603,303,64,29
690,5250,3994,4590,303,64,29
691,5248,3998,4591,303,64,29
692,5200,4062,4599,303,64,29
693,5110,4158,4602,303,64,29
694,5091,4161,4594,303,64,29
695,5256,3994,4593,303,64,29
696,5098,4158,4596,303,64,29
697,5100,4158,4597,303,64,29
698,5202,4060,4599,303,64,29
699,5280,3998,4607,303,64,29
700,5290,3964,4595,303,64,29
701,5286,3964,4593,303,64,29
702,5208,4058,4601,303,64,29
703,5110,4154,4600,303,64,29
704,5100,4158,4597,303,64,29
705,5087,4165,4594,303,64,29
706,5100,4154,4595,303,64,29
707,5249,4005,4595,303,64,29
708,5186,4058,4590,303,64,29
709,5260,3998,4597,303,64,29
710,5192,4060,4594,303,64,29
711,5110,4156,4601,303,64,29
712,5184,4060,4590,303,64,29
713,5286,3966,4594,303,64,29
714,5194,4056,4593,303,64,29
715,5290,3966,4596,303,64,29
716,5175,4067,4589,303,64,29
717,5266,3998,4600,303,64,29
718,5184,4054,4587,303,64,29
719,5190,4058,4592,303,64,29
720,5252,3998,4593,303,64,29
721,5198,4058,4596,303,64,29
722,5280,3966,4591,303,64,29
723,5251,4003,4595,303,64,29
724,5190,4060,4593,303,64,29
725,5250,3998,4592,303,64,29
726,5198,4060,4597,303,64,29
727,5186,4060,4591,303,64,29
728,5174,4060,4585,303,64,29
729,5200,4058,4597,303,64,29
730,5094,4158,4594,303,64,29
731,5186,4060,4591,303,64,29
732,5286,3966,4594,303,64,29
733,5282,3964,4591,303,64,29
734,5276,3960,4586,303,64,29
735,5100,4158,4597,303,64,29
736,5256,3996,4594,303,64,29
737,5288,3966,4595,303,64,29
738,5253,3991,4590,303,64,29
739,5202,4060,4599,303,64,29
740,5180,4062,4589,303,64,29
741,5276,3966,4589,303,64,29
742,5251,3997,4592,303,64,29
743,5284,3962,4591,303,64,29
744,5098,4158,4596,303,64,29
745,5268,3998,4601,303,64,29
746,5196,4060,4596,303,64,29
747,5202,4062,4600,303,64,29
748,5096,4158,4595,303,64,29
749,5190,4058,4592,303,64,29
750,5190,4060,4593,303,64,29
751,5110,4158,4602,303,64,29
752,5094,4156,4593,303,64,29
753,5298,3960,4597,303,64,29
754,5298,3964,4599,303,64,29
755,5274,3962,4586,303,64,29
756,5251,3995,4591,303,64,29
757,5276,3996,4604,303,64,29
758,5280,3966,4591,303,64,29
759,5296,3962,4597,303,64,29
760,5184,4062,4591,303,64,29
761,5252,3996,4592,303,64,29
762,5188,4062,4593,303,64,29
763,5102,4154,4596,303,64,29
764,5296,3966,4599,303,64,29
765,5114,4158,4604,303,64,29
766,5274,3964,4587,303,64,29
767,5185,4061,4591,303,64,29
768,5281,3961,4589,303,64,29
769,5274,3964,4587,303,64,29
770,5200,4062,4599,303,64,29
771,5101,4155,4596,303,64,29
772,5098,4158,4596,303,64,29
773,5238,3998,4586,303,64,29
774,5097,4159,4596,303,64,29
775,5304,3962,4601,303,64,29
776,5252,3998,4593,303,64,29
777,5188,4058,4591,303,64,29
778,5302,3966,4602,303,64,29
779,5294,3966,4598,303,64,29
780,5106,4158,4600,303,64,29
781,5250,3998,4592,303,64,29
782,5196,4058,4595,303,64,29
783,5304,3964,4602,303,64,29
784,5094,4154,4592,303,64,29
785,5288,3964,4594,303,64,29
786,5092,4156,4592,303,64,29
787,5293,3965,4597,303,64,29
788,5094,4156,4593,303,64,29
789,5284,3962,4591,303,64,29
790,5176,4060,4586,303,64,29
791,5108,4154,4599,303,64,29
792,5186,4062,4592,303,64,29
793,5266,3992,4597,303,64,29
794,5088,4156,4590,303,64,29
795,5112,4158,4603,303,64,29
796,5190,4062,4594,303,64,29
797,5196,4056,4594,303,64,29
798,5179,4069,4592,303,64,29
799,5186,4060,4591,303,64,29
800,5249,3993,4589,303,64,29
801,5190,4060,4593,303,64,29
802,5288,3966,4595,303,64,29
803,5280,3964,4590,303,64,29
804,5285,3963,4592,303,64,29
805,5177,4061,4587,303,64,29
806,5278,3966,4590,303,64,29
807,5206,4056,4599,303,64,29
808,5295,3963,4597,303,64,29
809,5095,4157,4594,303,64,29
810,5290,3966,4596,303,64,29
811,5094,4154,4592,303,64,29
812,5193,4057,4593,303,64,29
813,5190,4062,4594,303,64,29
814,5268,3996,4600,303,64,29
815,5282,3964,4591,303,64,29
816,5262,3996,4597,303,64,29
817,5196,4062,4597,303,64,29
818,5276,3996,4604,303,64,29
819,5181,4061,4589,303,64,29
