sid,BUFF,NOT,AND,PI,PO,LP
172,31313,35091,31900,3087,2604,36
173,27196,36266,30429,3087,2604,36
174,29296,36408,31550,3087,2604,33
175,28943,35709,31024,3087,2604,35
176,27830,36000,30613,3087,2604,37
177,28830,35826,31026,3087,2604,36
178,27744,36596,30868,3087,2604,36
179,30795,33813,31002,3087,2604,34
180,30794,34686,31438,3087,2604,34
181,29713,36055,31582,3087,2604,32
182,28064,35668,30564,3087,2604,37
183,29296,35952,31322,3087,2604,36
184,29307,34947,30825,3087,2604,34
185,31357,33459,31106,3087,2604,35
186,30599,34297,31146,3087,2604,37
187,30460,34714,31285,3087,2604,35
188,32096,33188,31340,3087,2604,32
189,29096,34758,30625,3087,2604,35
190,28581,35753,30865,3087,2604,36
191,29865,35237,31249,3087,2604,35
192,29417,35521,31167,3087,2604,35
193,30646,34970,31506,3087,2604,33
194,30707,34767,31435,3087,2604,34
195,28604,35398,30699,3087,2604,32
196,31062,33406,30932,3087,2604,36
197,30544,34194,31067,3087,2604,33
198,30256,35046,31349,3087,2604,37
199,31360,33620,31188,3087,2604,33
200,31097,34647,31570,3087,2604,33
201,31161,33987,31272,3087,2604,36
202,29844,35068,31154,3087,2604,35
203,29817,35517,31365,3087,2604,36
204,29872,34340,30804,3087,2604,33
205,28443,36537,31188,3087,2604,34
206,30496,35152,31522,3087,2604,35
207,31014,34468,31439,3087,2604,34
208,28449,38557,32201,3087,2604,35
209,28721,35247,30682,3087,2604,36
210,29590,37006,31996,3087,2604,37
211,28927,35177,30750,3087,2604,36
212,29742,35552,31345,3087,2604,36
213,29910,34366,30836,3087,2604,35
214,29398,35748,31271,3087,2604,32
215,29289,36021,31353,3087,2604,32
216,29157,35817,31185,3087,2604,32
217,29738,35202,31168,3087,2604,35
218,28861,35533,30895,3087,2604,36
219,28522,35776,30847,3087,2604,34
220,30542,35044,31491,3087,2604,34
221,29899,35637,31466,3087,2604,33
222,29001,35519,30958,3087,2604,34
223,28596,35720,30856,3087,2604,38
224,32015,33505,31458,3087,2604,33
225,30217,35219,31416,3087,2604,34
226,29737,36059,31596,3087,2604,37
227,28584,35960,30970,3087,2604,34
228,30244,35374,31507,3087,2604,38
229,31153,33905,31227,3087,2604,35
230,28103,36559,31029,3087,2604,34
231,30728,34400,31262,3087,2604,36
232,29798,34948,31071,3087,2604,32
233,30178,34056,30815,3087,2604,36
234,28017,36021,30717,3087,2604,33
235,30911,34487,31397,3087,2604,35
236,27978,36452,30913,3087,2604,36
237,30248,33684,30664,3087,2604,36
238,30945,33949,31145,3087,2604,36
239,29113,35323,30916,3087,2604,36
240,28763,35501,30830,3087,2604,38
241,30921,33655,30986,3087,2604,37
242,30637,34583,31308,3087,2604,33
243,30031,35141,31284,3087,2604,32
244,29531,35787,31357,3087,2604,35
245,29078,35084,30779,3087,2604,37
246,28110,37786,31646,3087,2604,37
247,27862,36688,30973,3087,2604,37
248,28989,35313,30849,3087,2604,32
249,28994,38450,32420,3087,2604,37
250,30212,35442,31525,3087,2604,34
251,30298,34290,30992,3087,2604,36
252,28700,35922,31009,3087,2604,34
253,30139,35525,31530,3087,2604,38
254,29743,35609,31374,3087,2604,34
255,29032,35210,30819,3087,2604,35
256,29733,33699,30414,3087,2604,34
257,30005,35265,31333,3087,2604,34
258,27506,36394,30648,3087,2604,35
259,29669,36031,31548,3087,2604,36
260,31577,33599,31286,3087,2604,35
261,29873,35455,31362,3087,2604,36
262,30490,34970,31428,3087,2604,34
263,29763,35187,31173,3087,2604,36
264,31616,33608,31310,3087,2604,34
265,29575,34063,30517,3087,2604,36
266,29344,34876,30808,3087,2604,38
267,30059,35633,31544,3087,2604,32
268,29235,35899,31265,3087,2604,37
269,29359,35659,31207,3087,2604,35
270,28399,36611,31203,3087,2604,31
271,29160,35694,31125,3087,2604,34
272,29471,35213,31040,3087,2604,34
273,29222,35228,30923,3087,2604,32
274,29156,35086,30819,3087,2604,37
275,28827,35379,30801,3087,2604,34
276,30120,34938,31227,3087,2604,34
277,31071,33571,31019,3087,2604,34
278,30099,34213,30854,3087,2604,34
279,30461,34333,31095,3087,2604,36
280,30263,34929,31294,3087,2604,35
281,28479,35789,30832,3087,2604,36
282,29053,36265,31357,3087,2604,35
283,29984,35540,31460,3087,2604,37
284,27749,35781,30463,3087,2604,38
285,32099,33251,31373,3087,2604,32
286,28922,35256,30787,3087,2604,33
287,28569,35455,30710,3087,2604,33
288,30691,33523,30805,3087,2604,37
289,29299,34167,30431,3087,2604,33
290,28079,35555,30515,3087,2604,35
291,29441,34999,30918,3087,2604,34
292,29782,35442,31310,3087,2604,35
293,28600,35864,30930,3087,2604,35
294,29993,34021,30705,3087,2604,36
295,30437,33485,30659,3087,2604,35
296,30128,34062,30793,3087,2604,37
297,30141,34489,31013,3087,2604,35
298,30353,35455,31602,3087,2604,32
299,28243,35981,30810,3087,2604,35
300,29865,35361,31311,3087,2604,34
301,29669,35199,31132,3087,2604,34
302,30325,34701,31211,3087,2604,34
303,29512,34966,30937,3087,2604,36
304,30596,35450,31721,3087,2604,35
305,28563,36083,31021,3087,2604,35
306,29944,35270,31305,3087,2604,32
307,28847,35275,30759,3087,2604,35
308,29747,35445,31294,3087,2604,34
309,31172,34212,31390,3087,2604,36
310,29996,34694,31043,3087,2604,35
311,30042,38152,32795,3087,2604,36
312,28591,35601,30794,3087,2604,37
313,28691,35063,30575,3087,2604,35
314,30241,33391,30514,3087,2604,38
315,30245,35095,31368,3087,2604,32
316,30688,34424,31254,3087,2604,32
317,29598,35982,31488,3087,2604,36
318,28956,34364,30358,3087,2604,38
319,29801,35749,31473,3087,2604,34
320,28888,35556,30920,3087,2604,34
321,28891,35141,30714,3087,2604,37
322,31875,35773,32522,3087,2604,34
323,30309,34159,30932,3087,2604,34
324,31365,33151,30956,3087,2604,36
325,30265,33913,30787,3087,2604,36
326,32111,33335,31421,3087,2604,33
327,29680,37770,32423,3087,2604,37
328,29238,35582,31108,3087,2604,35
329,31131,34351,31439,3087,2604,36
330,30697,36329,32211,3087,2604,36
331,32421,33657,31737,3087,2604,35
332,29618,34112,30563,3087,2604,34
333,30546,33898,30920,3087,2604,36
334,30411,34153,30980,3087,2604,34
335,27921,35783,30550,3087,2604,36
336,29966,35306,31334,3087,2604,34
337,31466,34230,31546,3087,2604,36
338,29822,36386,31802,3087,2604,36
339,28748,35226,30685,3087,2604,34
340,30780,37068,32622,3087,2604,37
341,28491,35779,30833,3087,2604,36
342,29979,34517,30946,3087,2604,38
343,29003,35539,30969,3087,2604,34
344,30240,33546,30591,3087,2604,34
345,27647,36509,30776,3087,2604,37
346,32032,33182,31305,3087,2604,36
347,29236,35544,31088,3087,2604,36
348,29574,34682,30826,3087,2604,34
349,29849,35625,31435,3087,2604,34
350,29050,35162,30804,3087,2604,34
351,31715,33375,31243,3087,2604,33
352,29891,35735,31511,3087,2604,35
353,30592,34116,31052,3087,2604,36
354,29410,34358,30582,3087,2604,34
355,28159,35907,30731,3087,2604,36
356,31867,33085,31174,3087,2604,37
357,28099,36129,30812,3087,2604,35
358,28969,35909,31137,3087,2604,35
359,28190,36154,30870,3087,2604,34
360,29459,35669,31262,3087,2604,34
361,28546,36212,31077,3087,2604,33
362,30228,35384,31504,3087,2604,35
363,30712,34450,31279,3087,2604,34
364,28870,35896,31081,3087,2604,36
365,31068,33284,30874,3087,2604,34
366,31202,33706,31152,3087,2604,36
367,31546,33084,31013,3087,2604,37
368,28874,35262,30766,3087,2604,34
369,28398,35840,30817,3087,2604,36
370,29342,35798,31268,3087,2604,33
371,30331,34873,31300,3087,2604,32
372,28985,35965,31173,3087,2604,35
373,29028,35386,30905,3087,2604,37
374,29326,36058,31390,3087,2604,34
375,30924,36996,32658,3087,2604,34
376,29510,34658,30782,3087,2604,38
377,30597,34945,31469,3087,2604,34
378,30943,34825,31582,3087,2604,35
379,29760,34736,30946,3087,2604,33
380,28730,35020,30573,3087,2604,38
381,29782,35048,31113,3087,2604,38
382,31279,33583,31129,3087,2604,34
383,29235,35629,31130,3087,2604,34
384,29706,35680,31391,3087,2604,34
385,28640,35628,30832,3087,2604,36
386,28267,35859,30761,3087,2604,36
387,31868,33520,31392,3087,2604,32
388,29138,36334,31434,3087,2604,33
389,28222,35388,30503,3087,2604,36
390,28401,36247,31022,3087,2604,37
391,30083,34195,30837,3087,2604,35
392,29816,35360,31286,3087,2604,36
393,30397,35005,31399,3087,2604,35
394,29886,33904,30593,3087,2604,36
395,31289,34091,31388,3087,2604,35
396,30113,35257,31383,3087,2604,34
397,31915,33593,31452,3087,2604,35
398,29464,35092,30976,3087,2604,34
399,28454,35468,30659,3087,2604,34
400,30413,35327,31568,3087,2604,35
401,30842,33990,31114,3087,2604,37
402,30302,36432,32065,3087,2604,36
403,30065,34821,31141,3087,2604,37
404,30459,34031,30943,3087,2604,36
405,29757,33861,30507,3087,2604,36
406,28393,36077,30933,3087,2604,34
407,28257,35661,30657,3087,2604,34
408,28232,35918,30773,3087,2604,34
409,28979,36807,31591,3087,2604,34
410,31753,33041,31095,3087,2604,34
411,28121,36551,31034,3087,2604,36
412,29785,34361,30771,3087,2604,33
413,30473,34513,31191,3087,2604,35
414,29470,34198,30532,3087,2604,35
415,29792,34642,30915,3087,2604,33
416,31668,33884,31474,3087,2604,35
417,30033,34363,30896,3087,2604,35
418,28455,35863,30857,3087,2604,37
419,29662,35168,31113,3087,2604,36
420,30441,34805,31321,3087,2604,36
421,31048,35386,31915,3087,2604,36
422,29845,35079,31160,3087,2604,36
423,29000,35464,30930,3087,2604,36
424,28174,35498,30534,3087,2604,33
425,28593,36437,31213,3087,2604,37
426,30317,35439,31576,3087,2604,33
427,30903,34779,31539,3087,2604,33
428,30552,34400,31174,3087,2604,33
429,29706,35068,31085,3087,2604,36
430,29154,35284,30917,3087,2604,36
431,30132,34780,31154,3087,2604,35
432,29201,36431,31514,3087,2604,33
433,29274,35010,30840,3087,2604,36
434,31439,34309,31572,3087,2604,32
435,30078,35328,31401,3087,2604,33
436,30924,34080,31200,3087,2604,35
437,28206,35476,30539,3087,2604,33
438,32523,33107,31513,3087,2604,34
439,30054,34846,31148,3087,2604,33
440,28905,35193,30747,3087,2604,35
441,29791,36607,31897,3087,2604,36
442,29768,35146,31155,3087,2604,34
443,28147,36197,30870,3087,2604,35
444,28335,36183,30957,3087,2604,36
445,29771,34905,31036,3087,2604,34
446,31770,34676,31921,3087,2604,37
447,29482,35702,31290,3087,2604,33
448,29693,36041,31565,3087,2604,32
449,29657,35841,31447,3087,2604,33
450,31345,34431,31586,3087,2604,34
451,30041,34893,31165,3087,2604,34
452,29864,34250,30755,3087,2604,37
453,28558,36252,31103,3087,2604,36
454,29583,35577,31278,3087,2604,33
455,29012,35476,30942,3087,2604,36
456,30334,35130,31430,3087,2604,34
457,29880,36054,31665,3087,2604,33
458,30316,34028,30870,3087,2604,36
459,30285,34857,31269,3087,2604,36
460,27638,35738,30386,3087,2604,37
461,32081,33125,31301,3087,2604,36
462,29856,35132,31192,3087,2604,36
463,28367,39283,32523,3087,2604,34
464,30043,35949,31694,3087,2604,34
465,29439,38579,32707,3087,2604,36
466,30399,34091,30943,3087,2604,35
467,28877,36047,31160,3087,2604,37
468,29600,35418,31207,3087,2604,33
469,31282,33672,31175,3087,2604,36
470,30009,34825,31115,3087,2604,33
471,29473,35327,31098,3087,2604,32
472,30896,34364,31328,3087,2604,32
473,31425,33065,30943,3087,2604,37
474,29708,36382,31743,3087,2604,37
475,28967,36239,31301,3087,2604,34
476,29535,35811,31371,3087,2604,31
477,30200,34936,31266,3087,2604,37
478,29867,35315,31289,3087,2604,35
479,32253,32759,31204,3087,2604,36
480,31259,34429,31542,3087,2604,37
481,30192,35056,31322,3087,2604,32
482,29485,35697,31289,3087,2604,36
483,30216,34102,30857,3087,2604,36
484,31766,33748,31455,3087,2604,34
485,28357,36609,31181,3087,2604,36
486,31512,33318,31113,3087,2604,36
487,31592,33568,31278,3087,2604,35
488,28371,35841,30804,3087,2604,35
489,30532,34626,31277,3087,2604,33
490,31660,33770,31413,3087,2604,32
491,31641,34079,31558,3087,2604,36
492,31599,33555,31275,3087,2604,37
493,31580,34090,31533,3087,2604,35
494,28981,35883,31130,3087,2604,37
495,31802,33676,31437,3087,2604,35
496,29534,35722,31326,3087,2604,34
497,30888,34312,31298,3087,2604,35
498,26992,36548,30468,3087,2604,37
499,31248,33868,31256,3087,2604,34
500,30211,35039,31323,3087,2604,33
501,32385,33579,31680,3087,2604,34
502,31124,35568,32044,3087,2604,36
503,30318,35342,31528,3087,2604,32
504,31943,33843,31591,3087,2604,33
505,28313,35613,30661,3087,2604,37
506,30533,34573,31251,3087,2604,33
507,29912,35734,31521,3087,2604,34
508,29942,35158,31248,3087,2604,32
509,31136,33394,30963,3087,2604,34
510,28013,36123,30766,3087,2604,36
511,27912,37078,31193,3087,2604,37
512,28567,35197,30580,3087,2604,33
513,30932,33658,30993,3087,2604,36
514,29798,34898,31046,3087,2604,34
515,28458,35976,30915,3087,2604,35
516,30056,34090,30771,3087,2604,35
517,29744,36284,31712,3087,2604,33
518,29635,35893,31462,3087,2604,33
519,30585,33367,30674,3087,2604,36
520,28901,35421,30859,3087,2604,35
521,29841,34999,31118,3087,2604,35
522,30617,33815,30914,3087,2604,36
523,31651,34055,31551,3087,2604,35
524,29543,35423,31181,3087,2604,35
525,29935,35333,31332,3087,2604,34
526,31266,33686,31174,3087,2604,35
527,28014,36100,30755,3087,2604,37
528,28089,35773,30629,3087,2604,37
529,30114,35180,31345,3087,2604,32
530,29246,35762,31202,3087,2604,34
531,29209,35677,31141,3087,2604,36
532,28373,36309,31039,3087,2604,37
533,29614,35742,31376,3087,2604,35
534,28922,35072,30695,3087,2604,34
535,31428,34948,31886,3087,2604,35
536,28085,35411,30446,3087,2604,38
537,28898,35744,31019,3087,2604,34
538,30341,34645,31191,3087,2604,34
539,28632,35272,30650,3087,2604,37
540,28862,35266,30762,3087,2604,37
541,28545,35477,30709,3087,2604,33
542,30092,35156,31322,3087,2604,34
543,31967,33533,31448,3087,2604,34
544,29153,34669,30609,3087,2604,34
545,31262,35158,31908,3087,2604,36
546,29157,35591,31072,3087,2604,33
547,30057,36437,31945,3087,2604,36
548,29141,35779,31158,3087,2604,35
549,30906,33616,30959,3087,2604,36
550,29489,35471,31178,3087,2604,36
551,30226,33408,30515,3087,2604,36
552,32047,33171,31307,3087,2604,32
553,28724,35544,30832,3087,2604,36
554,29950,35122,31234,3087,2604,34
555,28250,37514,31580,3087,2604,35
556,31140,34350,31443,3087,2604,34
557,32000,33352,31374,3087,2604,34
558,29502,36194,31546,3087,2604,35
559,29760,35294,31225,3087,2604,34
560,28308,36366,31035,3087,2604,36
561,29917,34039,30676,3087,2604,36
562,28419,35467,30641,3087,2604,37
563,31742,33060,31099,3087,2604,34
564,30046,35534,31488,3087,2604,33
565,32029,33647,31536,3087,2604,32
566,27872,36210,30739,3087,2604,34
567,31619,33743,31379,3087,2604,34
568,27396,37414,31103,3087,2604,37
569,29408,34344,30574,3087,2604,37
570,29339,35833,31284,3087,2604,37
571,28735,36113,31122,3087,2604,37
572,30001,35667,31532,3087,2604,32
573,29602,35360,31179,3087,2604,34
574,29850,35354,31300,3087,2604,36
575,30246,35324,31483,3087,2604,34
576,28895,36707,31499,3087,2604,33
577,31389,33611,31198,3087,2604,33
578,32292,33182,31435,3087,2604,33
579,28436,35770,30801,3087,2604,35
580,31894,33458,31374,3087,2604,34
581,32536,33022,31477,3087,2604,34
582,29330,35788,31257,3087,2604,32
583,29615,34971,30991,3087,2604,36
584,29209,35825,31215,3087,2604,36
585,31812,33378,31293,3087,2604,34
586,29899,35411,31353,3087,2604,32
587,28109,35705,30605,3087,2604,36
588,28417,35731,30772,3087,2604,36
589,29506,36100,31501,3087,2604,36
590,28737,36077,31105,3087,2604,37
591,30306,34934,31318,3087,2604,35
592,28655,36335,31193,3087,2604,34
593,31971,33149,31258,3087,2604,36
594,31909,33429,31367,3087,2604,35
595,29574,34566,30768,3087,2604,37
596,29421,35567,31192,3087,2604,37
597,28414,35408,30609,3087,2604,34
598,27061,36725,30591,3087,2604,36
599,29032,35540,30984,3087,2604,33
600,28636,35232,30632,3087,2604,34
601,28753,35693,30921,3087,2604,34
602,29151,35621,31084,3087,2604,37
603,28756,36098,31125,3087,2604,35
604,28898,35460,30877,3087,2604,37
605,31758,33834,31494,3087,2604,33
606,31758,33862,31508,3087,2604,35
607,30889,34209,31247,3087,2604,36
608,31547,33949,31446,3087,2604,32
609,29182,36078,31328,3087,2604,37
610,29805,35189,31195,3087,2604,36
611,29194,35752,31171,3087,2604,37
612,29646,35724,31383,3087,2604,35
613,28895,35371,30831,3087,2604,32
614,28442,36298,31068,3087,2604,32
615,29403,34893,30846,3087,2604,38
616,28163,36097,30828,3087,2604,38
617,31707,33465,31284,3087,2604,35
618,32235,33429,31530,3087,2604,37
619,30543,34803,31371,3087,2604,34
620,28127,36377,30950,3087,2604,35
621,31399,34371,31583,3087,2604,34
622,27829,35887,30556,3087,2604,36
623,31910,33582,31444,3087,2604,32
624,27457,36403,30628,3087,2604,37
625,28354,35342,30546,3087,2604,37
626,30976,34054,31213,3087,2604,34
627,32241,33605,31621,3087,2604,34
628,29938,36584,31959,3087,2604,38
629,29319,34467,30591,3087,2604,37
630,29180,36190,31383,3087,2604,35
631,31431,33291,31059,3087,2604,37
632,31163,33441,31000,3087,2604,36
633,28824,35708,30964,3087,2604,34
634,31989,33143,31264,3087,2604,35
635,30574,33764,30867,3087,2604,34
636,29287,35039,30861,3087,2604,38
637,28599,36227,31111,3087,2604,36
638,30301,35767,31732,3087,2604,34
639,29291,35289,30988,3087,2604,34
640,31048,33974,31209,3087,2604,34
641,28044,35972,30706,3087,2604,37
642,30387,34613,31198,3087,2604,34
643,31582,33136,31057,3087,2604,33
644,30610,33912,30959,3087,2604,38
645,31242,34004,31321,3087,2604,34
646,29793,35125,31157,3087,2604,32
647,30698,33334,30714,3087,2604,35
648,31164,33372,30966,3087,2604,36
649,28471,35893,30880,3087,2604,35
650,27280,36600,30638,3087,2604,37
651,30765,33589,30875,3087,2604,36
652,30230,35214,31420,3087,2604,33
653,29052,35000,30724,3087,2604,38
654,29969,35639,31502,3087,2604,33
655,30429,35107,31466,3087,2604,33
656,28064,35328,30394,3087,2604,35
657,29252,35878,31263,3087,2604,33
658,28914,35128,30719,3087,2604,35
659,29772,34278,30723,3087,2604,37
660,30167,34201,30882,3087,2604,34
661,29467,34967,30915,3087,2604,33
662,27450,36718,30782,3087,2604,39
663,28867,36089,31176,3087,2604,37
664,32161,33411,31484,3087,2604,34
665,28195,35667,30629,3087,2604,34
666,29219,35995,31305,3087,2604,32
667,30573,34767,31368,3087,2604,32
668,29678,35460,31267,3087,2604,33
669,28420,35670,30743,3087,2604,34
670,27988,35890,30637,3087,2604,36
671,29346,35558,31150,3087,2604,36
672,29911,35631,31469,3087,2604,33
673,30507,34835,31369,3087,2604,34
674,30627,34751,31387,3087,2604,32
675,32284,33190,31435,3087,2604,32
676,29296,35442,31067,3087,2604,31
677,28917,35503,30908,3087,2604,37
678,29694,35832,31461,3087,2604,33
679,28711,35653,30880,3087,2604,36
680,29745,36001,31571,3087,2604,35
681,30617,34983,31498,3087,2604,36
682,29842,35246,31242,3087,2604,38
683,26959,36401,30378,3087,2604,38
684,29020,36312,31364,3087,2604,34
685,29793,35399,31294,3087,2604,33
686,30149,34151,30848,3087,2604,36
687,28673,36025,31047,3087,2604,36
688,28834,35528,30879,3087,2604,37
689,28261,35961,30809,3087,2604,38
690,30587,33167,30575,3087,2604,36
691,29145,35627,31084,3087,2604,37
692,29176,35346,30959,3087,2604,34
693,29476,34614,30743,3087,2604,38
694,30210,34706,31156,3087,2604,32
695,31683,33643,31361,3087,2604,36
696,31050,34376,31411,3087,2604,35
697,29698,36346,31720,3087,2604,34
698,30469,34705,31285,3087,2604,34
699,30639,34169,31102,3087,2604,37
700,28328,35868,30796,3087,2604,35
701,28271,35573,30620,3087,2604,33
702,30663,34977,31518,3087,2604,34
703,31736,34122,31627,3087,2604,35
704,30383,33947,30863,3087,2604,37
705,30346,33698,30720,3087,2604,37
706,30253,34615,31132,3087,2604,36
707,30875,33393,30832,3087,2604,36
708,30363,35447,31603,3087,2604,34
709,31021,34371,31394,3087,2604,35
710,28709,35109,30607,3087,2604,36
711,31637,33967,31500,3087,2604,32
712,28003,35413,30406,3087,2604,33
713,28919,35619,30967,3087,2604,34
714,30667,35177,31620,3087,2604,31
715,28291,35993,30840,3087,2604,36
716,30006,35208,31305,3087,2604,34
717,28020,36480,30948,3087,2604,33
718,28445,35179,30510,3087,2604,34
719,28927,35055,30689,3087,2604,35
720,29853,35503,31376,3087,2604,32
721,29514,34718,30814,3087,2604,38
722,29822,35688,31453,3087,2604,34
723,31803,33467,31333,3087,2604,35
724,29906,35052,31177,3087,2604,37
725,28588,35444,30714,3087,2604,36
726,30052,35344,31396,3087,2604,34
727,28518,35128,30521,3087,2604,35
728,29784,34800,30990,3087,2604,35
729,29071,35607,31037,3087,2604,34
730,28333,36265,30997,3087,2604,36
731,30141,34959,31248,3087,2604,37
732,28659,35249,30652,3087,2604,36
733,29628,35786,31405,3087,2604,33
