sid,BUFF,NOT,AND,PI,PO,LP
191,15888,21209,17261,2708,2575,29
192,13744,23301,17235,2708,2575,31
193,13640,23365,17215,2708,2575,30
194,13722,23509,17328,2708,2575,30
195,14427,22554,17203,2708,2575,31
196,11547,25434,17203,2708,2575,31
197,12476,24513,17207,2708,2575,30
198,15940,21225,17295,2708,2575,30
199,12497,24702,17312,2708,2575,30
200,11819,25346,17295,2708,2575,30
201,12515,24608,17274,2708,2575,29
202,14334,22723,17241,2708,2575,30
203,13618,23425,17234,2708,2575,30
204,12449,24548,17211,2708,2575,30
205,13801,23226,17226,2708,2575,29
206,13698,23417,17270,2708,2575,29
207,12442,24565,17216,2708,2575,30
208,12543,24564,17266,2708,2575,31
209,14508,22551,17242,2708,2575,31
210,14370,22725,17260,2708,2575,30
211,14339,22722,17243,2708,2575,31
212,13663,23422,17255,2708,2575,30
213,11799,25230,17227,2708,2575,30
214,16021,21028,17237,2708,2575,30
215,14377,22736,17269,2708,2575,31
216,15890,21143,17229,2708,2575,29
217,13624,23433,17241,2708,2575,30
218,13638,23377,17220,2708,2575,30
219,13925,23288,17319,2708,2575,30
220,13626,23377,17214,2708,2575,29
221,16573,20416,17207,2708,2575,31
222,16721,20326,17236,2708,2575,29
223,14275,22724,17212,2708,2575,32
224,12296,24765,17243,2708,2575,29
225,16717,20318,17230,2708,2575,30
226,13827,23290,17271,2708,2575,32
227,16568,20439,17216,2708,2575,31
228,13757,23508,17345,2708,2575,30
229,11790,25317,17266,2708,2575,30
230,16768,20315,17254,2708,2575,31
231,11766,25283,17237,2708,2575,31
232,14398,22691,17257,2708,2575,31
233,12524,24513,17231,2708,2575,31
234,14326,22691,17221,2708,2575,31
235,11814,25221,17230,2708,2575,31
236,16558,20427,17205,2708,2575,29
237,11561,25468,17227,2708,2575,30
238,12313,24736,17237,2708,2575,31
239,16732,20359,17258,2708,2575,31
240,14393,22670,17244,2708,2575,31
241,11792,25235,17226,2708,2575,29
242,14360,22665,17225,2708,2575,30
243,13679,23446,17275,2708,2575,30
244,16055,21062,17271,2708,2575,30
245,13662,23389,17238,2708,2575,32
246,12509,24608,17271,2708,2575,30
247,16603,20408,17218,2708,2575,31
248,13744,23261,17215,2708,2575,31
249,15029,22130,17292,2708,2575,31
250,15887,21176,17244,2708,2575,32
251,11768,25261,17227,2708,2575,31
252,16565,20424,17207,2708,2575,31
253,13658,23363,17223,2708,2575,30
254,15859,21152,17218,2708,2575,30
255,13610,23383,17209,2708,2575,30
256,11548,25463,17218,2708,2575,31
257,16681,20328,17217,2708,2575,30
258,14494,22511,17215,2708,2575,31
259,16590,20457,17236,2708,2575,31
260,12274,24799,17249,2708,2575,30
261,14383,22662,17235,2708,2575,30
262,13709,23560,17347,2708,2575,30
263,13692,23521,17319,2708,2575,30
264,12466,24673,17282,2708,2575,30
265,11557,25500,17241,2708,2575,31
266,16683,20308,17208,2708,2575,30
267,14364,22703,17246,2708,2575,30
268,12492,24575,17246,2708,2575,30
269,15979,21254,17329,2708,2575,31
270,14522,22497,17222,2708,2575,29
271,15829,21150,17202,2708,2575,30
272,13645,23400,17235,2708,2575,31
273,14470,22529,17212,2708,2575,31
274,14367,22616,17204,2708,2575,31
275,14344,22651,17210,2708,2575,30
276,13677,23422,17262,2708,2575,30
277,11776,25239,17220,2708,2575,30
278,12412,24597,17217,2708,2575,30
279,11767,25282,17237,2708,2575,31
280,15935,21276,17318,2708,2575,30
281,16761,20332,17259,2708,2575,31
282,14502,22499,17213,2708,2575,31
283,15903,21212,17270,2708,2575,30
284,16747,20340,17256,2708,2575,31
285,12196,24799,17210,2708,2575,30
286,13812,23227,17232,2708,2575,31
287,14462,22569,17228,2708,2575,31
288,12248,24749,17211,2708,2575,31
289,11742,25249,17208,2708,2575,31
290,13841,23322,17294,2708,2575,31
291,13773,23304,17251,2708,2575,31
292,13648,23357,17215,2708,2575,31
293,16010,21057,17246,2708,2575,31
294,11548,25481,17227,2708,2575,31
295,12307,24782,17257,2708,2575,31
296,11744,25263,17216,2708,2575,30
297,14463,22652,17270,2708,2575,30
298,15900,21171,17248,2708,2575,30
299,14579,22532,17268,2708,2575,32
300,15884,21147,17228,2708,2575,30
301,16015,20974,17207,2708,2575,29
302,13632,23395,17226,2708,2575,30
303,14355,22694,17237,2708,2575,31
304,15984,21213,17311,2708,2575,32
305,14504,22473,17201,2708,2575,30
306,14445,22558,17214,2708,2575,31
307,13630,23373,17214,2708,2575,31
308,13658,23365,17224,2708,2575,29
309,11773,25224,17211,2708,2575,30
310,13657,23408,17245,2708,2575,29
311,14431,22720,17288,2708,2575,30
312,13596,23467,17244,2708,2575,31
313,14491,22562,17239,2708,2575,31
314,11798,25199,17211,2708,2575,30
315,13647,23442,17257,2708,2575,29
316,11755,25304,17242,2708,2575,29
317,13802,23279,17253,2708,2575,30
318,12540,24569,17267,2708,2575,31
319,13820,23295,17270,2708,2575,30
320,13791,23250,17233,2708,2575,31
321,14361,22700,17243,2708,2575,31
322,13599,23522,17273,2708,2575,30
323,11769,25256,17225,2708,2575,31
324,12319,24766,17255,2708,2575,30
325,11534,25479,17219,2708,2575,31
326,11592,25417,17217,2708,2575,30
327,12561,24682,17334,2708,2575,31
328,15972,21045,17221,2708,2575,30
329,12335,24790,17275,2708,2575,31
330,13261,24002,17344,2708,2575,30
331,12313,24778,17258,2708,2575,30
332,11809,25286,17260,2708,2575,31
333,11791,25260,17238,2708,2575,31
334,13554,23511,17245,2708,2575,30
335,16705,20290,17210,2708,2575,31
336,13627,23382,17217,2708,2575,30
337,11858,25365,17324,2708,2575,30
338,15127,22140,17346,2708,2575,29
339,13740,23307,17236,2708,2575,30
340,12495,24594,17257,2708,2575,30
341,15931,21144,17250,2708,2575,31
342,12455,24554,17217,2708,2575,32
343,16605,20430,17230,2708,2575,30
344,11550,25451,17213,2708,2575,30
345,15870,21101,17198,2708,2575,32
346,12209,24878,17256,2708,2575,31
347,13609,23394,17214,2708,2575,31
348,11752,25261,17219,2708,2575,30
349,14314,22739,17239,2708,2575,31
350,13765,23236,17213,2708,2575,31
351,12349,24822,17298,2708,2575,30
352,14338,22699,17231,2708,2575,31
353,12454,24625,17252,2708,2575,30
354,11809,25250,17242,2708,2575,31
355,13620,23439,17242,2708,2575,31
356,12283,24742,17225,2708,2575,30
357,16026,21011,17231,2708,2575,31
358,16598,20407,17215,2708,2575,30
359,14531,22514,17235,2708,2575,31
360,15991,20996,17206,2708,2575,30
361,14486,22513,17212,2708,2575,30
362,15907,21124,17228,2708,2575,30
363,11862,25275,17281,2708,2575,29
364,14371,22670,17233,2708,2575,31
365,11586,25433,17222,2708,2575,30
366,12466,24527,17209,2708,2575,30
367,12276,24755,17228,2708,2575,30
368,16044,21055,17262,2708,2575,30
369,16079,21000,17252,2708,2575,31
370,15810,21169,17202,2708,2575,30
371,13759,23292,17238,2708,2575,30
372,13650,23405,17240,2708,2575,30
373,16737,20336,17249,2708,2575,31
374,16689,20588,17351,2708,2575,30
375,14430,22727,17291,2708,2575,31
376,14348,22637,17205,2708,2575,30
377,13825,23298,17274,2708,2575,29
378,11768,25289,17241,2708,2575,30
379,14321,22668,17207,2708,2575,30
380,13597,23354,17188,2708,2575,31
381,13602,23411,17219,2708,2575,30
382,11812,25339,17288,2708,2575,30
383,15889,21162,17238,2708,2575,30
384,16002,20969,17198,2708,2575,30
385,14324,22667,17208,2708,2575,31
386,14312,22739,17238,2708,2575,31
387,12322,24861,17304,2708,2575,30
388,16557,20448,17215,2708,2575,31
389,14343,22650,17209,2708,2575,31
390,13839,23170,17217,2708,2575,31
391,11785,25230,17220,2708,2575,31
392,16696,20571,17346,2708,2575,29
393,16064,21093,17291,2708,2575,30
394,11765,25272,17231,2708,2575,32
395,11778,25265,17234,2708,2575,30
396,13671,23364,17230,2708,2575,30
397,11830,25309,17282,2708,2575,30
398,13761,23226,17206,2708,2575,30
399,16606,20457,17244,2708,2575,31
400,13622,23403,17225,2708,2575,30
401,11577,25444,17223,2708,2575,32
402,13209,23944,17289,2708,2575,30
403,14302,22701,17214,2708,2575,30
404,12470,24547,17221,2708,2575,31
405,12230,24765,17210,2708,2575,30
406,16538,20451,17207,2708,2575,31
407,15849,21188,17231,2708,2575,31
408,13605,23364,17197,2708,2575,32
409,13809,23224,17229,2708,2575,31
410,12325,24686,17218,2708,2575,30
411,16684,20457,17283,2708,2575,31
412,11767,25274,17233,2708,2575,30
413,11806,25229,17230,2708,2575,30
414,12433,24568,17213,2708,2575,31
415,13646,23445,17258,2708,2575,30
416,12550,24591,17283,2708,2575,30
417,12282,24773,17240,2708,2575,30
418,15915,21128,17234,2708,2575,31
419,13614,23387,17213,2708,2575,31
420,14413,22758,17298,2708,2575,31
421,13227,23962,17307,2708,2575,31
422,13699,23544,17334,2708,2575,30
423,13609,23446,17240,2708,2575,31
424,14442,22551,17209,2708,2575,31
425,15888,21117,17215,2708,2575,29
426,15934,21227,17293,2708,2575,31
427,13587,23488,17250,2708,2575,30
428,14445,22560,17215,2708,2575,30
429,14344,22725,17247,2708,2575,30
430,14369,22696,17245,2708,2575,31
431,11798,25249,17236,2708,2575,31
432,16579,20412,17208,2708,2575,30
433,13644,23375,17222,2708,2575,31
434,12556,24697,17339,2708,2575,30
435,15892,21167,17242,2708,2575,30
436,11860,25261,17273,2708,2575,30
437,15860,21187,17236,2708,2575,31
438,12271,24704,17200,2708,2575,30
439,14353,22670,17224,2708,2575,30
440,13810,23279,17257,2708,2575,31
441,15022,22077,17262,2708,2575,30
442,15924,21237,17293,2708,2575,30
443,15887,21164,17238,2708,2575,30
444,15928,21139,17246,2708,2575,31
445,13725,23408,17279,2708,2575,30
446,11909,25444,17389,2708,2575,30
447,16575,20428,17214,2708,2575,30
448,14606,22641,17336,2708,2575,30
449,14377,22782,17292,2708,2575,31
450,13584,23471,17240,2708,2575,30
451,13690,23417,17266,2708,2575,30
452,12229,24752,17203,2708,2575,32
453,16591,20458,17237,2708,2575,31
454,16695,20360,17240,2708,2575,31
455,13755,23270,17225,2708,2575,32
456,13697,23452,17287,2708,2575,30
457,15870,21131,17213,2708,2575,30
458,12473,24556,17227,2708,2575,31
459,12445,24572,17221,2708,2575,30
460,14378,22667,17235,2708,2575,31
461,11600,25443,17234,2708,2575,30
462,15883,21146,17227,2708,2575,30
463,12546,24563,17267,2708,2575,30
464,13669,23524,17309,2708,2575,30
465,12541,24550,17258,2708,2575,30
466,11789,25260,17237,2708,2575,31
467,12474,24593,17246,2708,2575,31
468,16698,20299,17211,2708,2575,31
469,12255,24724,17202,2708,2575,31
470,13784,23221,17215,2708,2575,30
471,14335,22672,17216,2708,2575,29
472,13662,23363,17225,2708,2575,29
473,12287,24802,17257,2708,2575,29
474,15022,22067,17257,2708,2575,30
475,13833,23284,17271,2708,2575,30
476,15867,21216,17254,2708,2575,30
477,13781,23296,17251,2708,2575,31
478,13626,23433,17242,2708,2575,30
479,12285,24734,17222,2708,2575,30
480,12445,24560,17215,2708,2575,30
481,13687,23428,17270,2708,2575,29
482,15881,21158,17232,2708,2575,30
483,11604,25401,17215,2708,2575,32
484,11626,25557,17304,2708,2575,30
485,13624,23473,17261,2708,2575,31
486,11819,25374,17309,2708,2575,30
487,12245,24738,17204,2708,2575,32
488,16627,20444,17248,2708,2575,32
489,13621,23556,17301,2708,2575,30
490,12290,24743,17229,2708,2575,29
491,11550,25451,17213,2708,2575,31
492,11850,25305,17290,2708,2575,29
493,11536,25503,17232,2708,2575,31
494,12492,24587,17252,2708,2575,31
495,12295,24788,17254,2708,2575,30
496,13910,23329,17332,2708,2575,29
497,11793,25232,17225,2708,2575,31
498,14521,22558,17252,2708,2575,31
499,11554,25493,17236,2708,2575,31
500,13613,23438,17238,2708,2575,30
501,11804,25253,17241,2708,2575,30
502,15074,22073,17286,2708,2575,31
503,13754,23257,17218,2708,2575,31
504,11586,25471,17241,2708,2575,30
505,13595,23394,17207,2708,2575,31
506,13605,23376,17203,2708,2575,30
507,16603,20388,17208,2708,2575,30
508,13744,23259,17214,2708,2575,30
509,12265,24774,17232,2708,2575,30
510,14385,22728,17269,2708,2575,31
511,14341,22734,17250,2708,2575,30
512,13627,23376,17214,2708,2575,31
513,11575,25510,17255,2708,2575,30
514,13638,23401,17232,2708,2575,30
515,16629,20410,17232,2708,2575,31
516,11792,25229,17223,2708,2575,31
517,13809,23232,17233,2708,2575,30
518,15905,21188,17259,2708,2575,31
519,11580,25463,17234,2708,2575,30
520,14313,22686,17212,2708,2575,31
521,13596,23431,17226,2708,2575,31
522,12247,24782,17227,2708,2575,29
523,12492,24731,17324,2708,2575,30
524,13653,23388,17233,2708,2575,31
525,13659,23438,17261,2708,2575,30
526,12282,24781,17244,2708,2575,31
527,13820,23185,17215,2708,2575,31
528,16562,20443,17215,2708,2575,30
529,13678,23465,17284,2708,2575,29
530,16106,21127,17329,2708,2575,30
531,16712,20373,17255,2708,2575,30
532,13661,23472,17279,2708,2575,29
533,15926,21099,17225,2708,2575,30
534,14338,22691,17227,2708,2575,30
535,13650,23635,17355,2708,2575,30
536,16707,20306,17219,2708,2575,30
537,16718,20263,17203,2708,2575,31
538,13533,23462,17210,2708,2575,31
539,14451,22530,17203,2708,2575,31
540,14340,22679,17222,2708,2575,29
541,13634,23375,17217,2708,2575,30
542,13666,23479,17285,2708,2575,30
543,12443,24576,17222,2708,2575,30
544,11802,25251,17239,2708,2575,31
545,13199,23936,17280,2708,2575,29
546,16074,21061,17280,2708,2575,30
547,15169,22204,17399,2708,2575,29
548,14358,22641,17212,2708,2575,31
549,12251,24758,17217,2708,2575,31
550,11783,25322,17265,2708,2575,31
551,11573,25442,17220,2708,2575,31
552,11645,25392,17231,2708,2575,29
553,13615,23394,17217,2708,2575,32
554,15989,21010,17212,2708,2575,30
555,13139,23970,17267,2708,2575,31
556,12422,24649,17248,2708,2575,31
557,12418,24609,17226,2708,2575,30
558,13634,23399,17229,2708,2575,30
559,15990,21001,17208,2708,2575,31
560,14556,22583,17282,2708,2575,31
561,12488,24559,17236,2708,2575,31
562,13642,23343,17205,2708,2575,31
563,12279,24742,17223,2708,2575,30
564,16051,21024,17250,2708,2575,30
565,11826,25319,17285,2708,2575,30
566,15885,21140,17225,2708,2575,31
567,11555,25442,17211,2708,2575,30
568,14318,22779,17261,2708,2575,31
569,11747,25266,17219,2708,2575,31
570,13865,23362,17326,2708,2575,31
571,13630,23397,17226,2708,2575,29
572,13575,23414,17207,2708,2575,31
573,15916,21159,17250,2708,2575,30
574,13662,23423,17255,2708,2575,30
575,16756,20417,17299,2708,2575,30
576,13649,23466,17270,2708,2575,29
577,11772,25259,17228,2708,2575,30
578,12393,24806,17312,2708,2575,29
579,15938,21155,17259,2708,2575,31
580,11923,25314,17331,2708,2575,29
581,12310,24769,17252,2708,2575,30
582,16604,20427,17228,2708,2575,29
583,14347,22728,17250,2708,2575,30
584,15964,21047,17218,2708,2575,32
585,12224,24801,17225,2708,2575,30
586,15900,21235,17280,2708,2575,30
587,15853,21126,17202,2708,2575,30
588,15887,21116,17214,2708,2575,31
589,16074,21005,17252,2708,2575,31
590,14348,22669,17221,2708,2575,29
591,13748,23557,17365,2708,2575,30
592,13616,23439,17240,2708,2575,30
593,12289,24724,17219,2708,2575,31
594,12294,24767,17243,2708,2575,30
595,11785,25304,17257,2708,2575,30
596,13681,23440,17273,2708,2575,31
597,13594,23447,17233,2708,2575,31
598,14483,22496,17202,2708,2575,31
599,13644,23409,17239,2708,2575,31
600,13581,23404,17205,2708,2575,31
601,14340,22701,17233,2708,2575,30
602,13723,23378,17263,2708,2575,31
603,16619,20390,17217,2708,2575,30
604,13618,23397,17220,2708,2575,31
605,11565,25414,17202,2708,2575,30
606,11550,25507,17241,2708,2575,32
607,11764,25257,17223,2708,2575,31
608,11817,25250,17246,2708,2575,29
609,13693,23462,17290,2708,2575,31
610,14352,22721,17249,2708,2575,30
611,16618,20517,17280,2708,2575,31
612,13184,23971,17290,2708,2575,31
613,14510,22511,17223,2708,2575,31
614,16603,20430,17229,2708,2575,29
615,14330,22659,17207,2708,2575,30
616,14272,22689,17193,2708,2575,32
617,12486,24727,17319,2708,2575,30
618,11650,25565,17320,2708,2575,32
619,11804,25307,17268,2708,2575,30
620,14604,22529,17279,2708,2575,31
621,13550,23459,17217,2708,2575,30
622,15900,21121,17223,2708,2575,31
623,11874,25273,17286,2708,2575,30
624,13799,23230,17227,2708,2575,31
625,16567,20408,17200,2708,2575,30
626,11812,25237,17237,2708,2575,30
627,12459,24596,17240,2708,2575,30
628,14472,22793,17345,2708,2575,30
629,12459,24536,17210,2708,2575,31
630,13793,23268,17243,2708,2575,31
631,11785,25286,17248,2708,2575,30
632,11552,25453,17215,2708,2575,31
633,16013,21012,17225,2708,2575,31
634,12317,24734,17238,2708,2575,30
635,11580,25435,17220,2708,2575,29
636,13705,23422,17276,2708,2575,31
637,14359,22682,17233,2708,2575,31
638,13659,23410,17247,2708,2575,31
639,11868,25353,17323,2708,2575,31
640,12429,24624,17239,2708,2575,30
641,15890,21071,17193,2708,2575,31
642,13700,23493,17309,2708,2575,31
643,11583,25420,17214,2708,2575,32
644,11580,25417,17211,2708,2575,29
645,12303,24822,17275,2708,2575,30
646,15869,21204,17249,2708,2575,30
647,11555,25418,17199,2708,2575,30
648,12216,24893,17267,2708,2575,31
649,16601,20442,17234,2708,2575,32
650,13784,23215,17212,2708,2575,31
651,11605,25488,17259,2708,2575,31
652,13756,23233,17207,2708,2575,30
653,13613,23366,17202,2708,2575,30
654,16600,20479,17252,2708,2575,31
655,16730,20319,17237,2708,2575,30
656,14339,22656,17210,2708,2575,31
657,15879,21174,17239,2708,2575,30
658,16554,20439,17209,2708,2575,30
659,11745,25244,17207,2708,2575,31
660,12529,24570,17262,2708,2575,30
661,16704,20293,17211,2708,2575,31
662,14320,22723,17234,2708,2575,31
663,16627,20428,17240,2708,2575,32
664,12334,24751,17255,2708,2575,30
665,15937,21168,17265,2708,2575,30
666,16008,21043,17238,2708,2575,29
667,16825,20412,17331,2708,2575,30
668,16583,20490,17249,2708,2575,31
669,16052,21045,17261,2708,2575,30
670,14298,22695,17209,2708,2575,31
671,16097,21056,17289,2708,2575,30
672,16607,20426,17229,2708,2575,30
673,13716,23543,17342,2708,2575,29
674,13597,23488,17255,2708,2575,30
675,11804,25275,17252,2708,2575,30
676,15988,21043,17228,2708,2575,29
677,14326,22643,17197,2708,2575,32
678,15890,21147,17231,2708,2575,29
679,15875,21164,17232,2708,2575,31
680,13658,23419,17251,2708,2575,30
681,11783,25338,17273,2708,2575,30
682,13655,23358,17219,2708,2575,31
683,16561,20430,17208,2708,2575,30
684,13644,23433,17251,2708,2575,30
685,14307,22694,17213,2708,2575,30
686,11743,25252,17210,2708,2575,31
687,16622,20427,17237,2708,2575,31
688,13594,23427,17223,2708,2575,31
689,15942,21073,17220,2708,2575,30
690,11554,25461,17220,2708,2575,30
691,13628,23443,17248,2708,2575,29
692,14346,22683,17227,2708,2575,31
693,11768,25263,17228,2708,2575,32
694,12448,24585,17229,2708,2575,29
695,12280,24717,17211,2708,2575,30
696,11882,25389,17348,2708,2575,31
697,13857,23234,17258,2708,2575,30
698,13623,23502,17275,2708,2575,30
699,11553,25514,17246,2708,2575,32
700,15882,21111,17209,2708,2575,31
701,15997,20996,17209,2708,2575,30
702,13619,23510,17277,2708,2575,30
703,12477,24524,17213,2708,2575,30
704,12474,24545,17222,2708,2575,29
705,11749,25260,17217,2708,2575,31
706,11793,25286,17252,2708,2575,31
707,11577,25478,17240,2708,2575,31
708,13635,23352,17206,2708,2575,30
709,12271,24780,17238,2708,2575,30
710,13671,23388,17242,2708,2575,30
711,11784,25309,17259,2708,2575,30
712,13766,23297,17244,2708,2575,31
713,16721,20290,17218,2708,2575,31
714,13715,23378,17259,2708,2575,29
715,15858,21123,17203,2708,2575,31
716,14473,22550,17224,2708,2575,29
717,14289,22770,17242,2708,2575,31
718,13652,23409,17243,2708,2575,30
719,14478,22529,17216,2708,2575,31
720,14342,22697,17232,2708,2575,30
721,14302,22689,17208,2708,2575,29
722,15890,21197,17256,2708,2575,31
723,11610,25535,17285,2708,2575,30
724,13646,23459,17265,2708,2575,31
725,13593,23454,17236,2708,2575,31
726,13658,23393,17238,2708,2575,30
727,13733,23270,17214,2708,2575,30
728,13659,23424,17254,2708,2575,30
729,14365,22710,17250,2708,2575,31
730,13808,23197,17215,2708,2575,30
731,13770,23313,17254,2708,2575,30
732,16078,21111,17307,2708,2575,31
733,16608,20485,17259,2708,2575,30
