sid,BUFF,NOT,AND,PI,PO,LP
93,19097,29500,24094,632,409,768
94,18851,29268,23855,632,409,794
95,18265,29482,23669,632,409,798
96,18604,29549,23872,632,409,784
97,18251,29860,23851,632,409,808
98,18191,30048,23915,632,409,799
99,18326,30145,24031,632,409,765
100,18870,29327,23894,632,409,802
101,18217,30478,24143,632,409,804
102,18151,30270,24006,632,409,778
103,18864,29581,24018,632,409,785
104,18517,29624,23866,632,409,778
105,19093,29614,24149,632,409,761
106,18119,29916,23813,632,409,785
107,19135,29752,24239,632,409,777
108,18430,29467,23744,632,409,793
109,18838,29471,23950,632,409,775
110,18498,29613,23851,632,409,792
111,18328,29709,23814,632,409,789
112,19267,29632,24245,632,409,775
113,18422,29733,23873,632,409,790
114,18022,29803,23708,632,409,808
115,18054,29915,23780,632,409,794
116,18415,29676,23841,632,409,779
117,18641,29656,23944,632,409,775
118,18723,29364,23839,632,409,780
119,18364,29907,23931,632,409,784
120,18484,29771,23923,632,409,788
121,18502,29793,23943,632,409,788
122,18270,29611,23736,632,409,782
123,18463,29838,23946,632,409,788
124,18744,29353,23844,632,409,774
125,18522,30117,24115,632,409,788
126,18312,29801,23852,632,409,804
127,18390,29207,23594,632,409,780
128,18559,29366,23758,632,409,788
129,18280,29783,23827,632,409,784
130,18386,29703,23840,632,409,793
131,18559,29518,23834,632,409,794
132,18762,29597,23975,632,409,792
133,18068,29819,23739,632,409,801
134,18910,29871,24186,632,409,773
135,18588,29793,23986,632,409,764
136,18278,29489,23679,632,409,796
137,18877,29780,24124,632,409,777
138,18467,29572,23815,632,409,779
139,18859,29556,24003,632,409,785
140,18957,29840,24194,632,409,799
141,17909,30120,23810,632,409,789
142,17951,30106,23824,632,409,803
143,17962,30299,23926,632,409,786
144,18365,30338,24147,632,409,791
145,19044,29521,24078,632,409,771
146,18501,29506,23799,632,409,811
147,18656,29563,23905,632,409,771
148,18210,30005,23903,632,409,795
149,18310,29881,23891,632,409,793
150,18656,29627,23937,632,409,794
151,18568,29425,23792,632,409,799
152,18121,30072,23892,632,409,782
153,18192,30001,23892,632,409,793
154,18456,29471,23759,632,409,783
155,18325,29934,23925,632,409,794
156,19033,29646,24135,632,409,776
157,18695,29738,24012,632,409,789
158,18165,30408,24082,632,409,782
159,18313,29488,23696,632,409,768
160,18698,30133,24211,632,409,773
161,18529,29598,23859,632,409,775
162,18848,29741,24090,632,409,802
163,18994,29879,24232,632,409,770
164,18679,29628,23949,632,409,789
165,18600,29417,23804,632,409,765
166,18748,29163,23751,632,409,777
167,18573,29614,23889,632,409,771
168,18397,29840,23914,632,409,796
169,18409,29404,23702,632,409,799
170,18637,29562,23895,632,409,793
171,18260,30197,24024,632,409,782
172,18792,29599,23991,632,409,794
173,18272,29893,23878,632,409,798
174,18545,29770,23953,632,409,780
175,18581,29510,23841,632,409,803
176,18159,29764,23757,632,409,799
177,18323,29890,23902,632,409,781
178,19242,29623,24228,632,409,783
179,18318,29971,23940,632,409,784
180,18824,29421,23918,632,409,784
181,18968,29763,24161,632,409,771
182,18772,29629,23996,632,409,780
183,18471,29960,24011,632,409,767
184,18653,29390,23817,632,409,785
185,18399,30030,24010,632,409,766
186,18593,30092,24138,632,409,796
187,18436,29553,23790,632,409,780
188,18704,29673,23984,632,409,781
189,17895,30276,23881,632,409,794
190,18324,29955,23935,632,409,771
191,18558,29621,23885,632,409,755
192,18733,29332,23828,632,409,775
193,18403,29492,23743,632,409,792
194,18822,29971,24192,632,409,752
195,18586,29251,23714,632,409,793
196,18046,29823,23730,632,409,787
197,17626,30073,23645,632,409,791
198,18662,29715,23984,632,409,754
199,18380,29975,23973,632,409,776
200,18725,30324,24320,632,409,780
201,18379,30174,24072,632,409,777
202,18772,29217,23790,632,409,764
203,18452,29927,23985,632,409,779
204,17898,30069,23779,632,409,794
205,18403,30134,24064,632,409,774
206,18529,30208,24164,632,409,791
207,18036,29917,23772,632,409,781
208,18353,30476,24210,632,409,793
209,18772,29487,23925,632,409,795
210,19103,29710,24202,632,409,786
211,18516,29459,23783,632,409,794
212,18789,30140,24260,632,409,779
213,17908,29909,23704,632,409,792
214,18730,29737,24029,632,409,769
215,18843,29528,23981,632,409,791
216,18504,29967,24031,632,409,780
217,18887,29738,24108,632,409,794
218,18842,29543,23988,632,409,772
219,18278,29859,23864,632,409,799
220,18424,29601,23808,632,409,776
221,18453,29754,23899,632,409,787
222,18644,29597,23916,632,409,778
223,18433,29538,23781,632,409,807
224,18710,29845,24073,632,409,773
225,18437,29686,23857,632,409,784
226,18305,29956,23926,632,409,792
227,18198,29937,23863,632,409,792
228,18475,29594,23830,632,409,768
229,18081,30398,24035,632,409,780
230,18385,29824,23900,632,409,784
231,17878,30103,23786,632,409,799
232,18755,29718,24032,632,409,776
233,18302,29901,23897,632,409,782
234,18720,29639,23975,632,409,773
235,17831,30188,23805,632,409,798
236,18323,29688,23801,632,409,789
237,18132,29735,23729,632,409,797
238,18415,29856,23931,632,409,808
239,18629,29526,23873,632,409,775
240,19051,29432,24037,632,409,789
241,18244,30095,23965,632,409,768
242,18466,29795,23926,632,409,793
243,18946,29497,24017,632,409,773
244,18813,29844,24124,632,409,776
245,18590,29445,23813,632,409,807
246,18223,30306,24060,632,409,796
247,18530,29997,24059,632,409,806
248,18573,29456,23810,632,409,789
249,19167,30088,24423,632,409,792
250,18357,29504,23726,632,409,802
251,17991,30136,23859,632,409,787
252,18242,29689,23761,632,409,794
253,18591,30012,24097,632,409,759
254,18701,29574,23933,632,409,766
255,18567,29662,23910,632,409,790
256,18234,29691,23758,632,409,778
257,18460,29727,23889,632,409,787
258,18064,30139,23897,632,409,793
259,18395,29698,23842,632,409,790
260,18622,29999,24106,632,409,784
261,18659,29442,23846,632,409,785
262,19218,29387,24098,632,409,768
263,18689,29796,24038,632,409,780
264,18301,29884,23888,632,409,764
265,18502,29975,24034,632,409,791
266,18561,29524,23838,632,409,778
267,18800,29491,23941,632,409,785
268,18554,30259,24202,632,409,792
269,18570,29723,23942,632,409,803
270,18678,29913,24091,632,409,775
271,18193,29614,23699,632,409,775
272,18577,29598,23883,632,409,792
273,18530,29363,23742,632,409,796
274,18763,29354,23854,632,409,774
275,18537,29518,23823,632,409,796
276,18949,29492,24016,632,409,769
277,18288,29913,23896,632,409,758
278,17845,30142,23789,632,409,794
279,17934,30331,23928,632,409,785
280,18434,29587,23806,632,409,781
281,18709,29784,24042,632,409,782
282,17903,29974,23734,632,409,788
283,18649,29798,24019,632,409,775
284,18490,29691,23886,632,409,769
285,18149,29758,23749,632,409,796
286,18588,29077,23628,632,409,786
287,18903,29508,24001,632,409,801
288,18210,29925,23863,632,409,799
289,17799,29968,23679,632,409,791
290,18723,29480,23897,632,409,783
291,18738,29277,23803,632,409,796
292,18558,29455,23802,632,409,773
293,18741,29668,24000,632,409,790
294,18173,29938,23851,632,409,804
295,18553,29722,23933,632,409,776
296,18225,29874,23845,632,409,780
297,18878,29329,23899,632,409,766
298,18861,29986,24219,632,409,773
299,18456,30015,24031,632,409,793
300,18132,29635,23679,632,409,788
301,18604,29387,23791,632,409,787
302,18903,29374,23934,632,409,766
303,18600,29365,23778,632,409,793
304,18783,29750,24062,632,409,797
305,18331,29698,23810,632,409,797
306,18574,29453,23809,632,409,802
307,18686,29429,23853,632,409,804
308,18725,30194,24255,632,409,777
309,18056,29749,23698,632,409,797
310,18841,29602,24017,632,409,776
311,19149,29882,24311,632,409,790
312,18485,29500,23788,632,409,797
313,18843,29308,23871,632,409,790
314,18259,29904,23877,632,409,773
315,19038,29697,24163,632,409,771
316,18262,30263,24058,632,409,771
317,18380,30065,24018,632,409,763
318,18237,29928,23878,632,409,790
319,18306,29779,23838,632,409,790
320,18192,29533,23658,632,409,794
321,18774,29201,23783,632,409,794
322,19109,29364,24032,632,409,796
323,17776,30111,23739,632,409,792
324,18386,29609,23793,632,409,789
325,18190,29897,23839,632,409,803
326,18131,29690,23706,632,409,793
327,18861,30878,24665,632,409,808
328,18505,29596,23846,632,409,789
329,18280,29825,23848,632,409,787
330,18413,30324,24164,632,409,796
331,18318,30031,23970,632,409,788
332,18376,30055,24011,632,409,783
333,18118,29809,23759,632,409,786
334,18742,29439,23886,632,409,768
335,18379,29432,23701,632,409,792
336,18659,29172,23711,632,409,778
337,18707,30204,24251,632,409,765
338,19083,29814,24244,632,409,787
339,18704,29477,23886,632,409,784
340,18420,30207,24109,632,409,791
341,18326,29939,23928,632,409,786
342,18091,29918,23800,632,409,804
343,18438,29739,23884,632,409,780
344,18285,29696,23786,632,409,801
345,18281,29844,23858,632,409,809
346,18158,29833,23791,632,409,797
347,18722,29681,23997,632,409,794
348,17893,30260,23872,632,409,801
349,18818,29717,24063,632,409,789
350,18756,29359,23853,632,409,794
351,18658,29789,24019,632,409,777
352,18448,29351,23695,632,409,794
353,18180,29855,23813,632,409,793
354,18146,30081,23909,632,409,781
355,18244,29611,23723,632,409,802
356,18727,29512,23915,632,409,786
357,18704,29901,24098,632,409,779
358,18339,29798,23864,632,409,766
359,18229,29756,23788,632,409,780
360,18476,29641,23854,632,409,790
361,18205,29762,23779,632,409,801
362,18411,29732,23867,632,409,790
363,18201,30388,24090,632,409,793
364,18509,29412,23756,632,409,805
365,18283,29488,23681,632,409,781
366,18277,29768,23818,632,409,770
367,18441,29932,23982,632,409,759
368,18720,29601,23956,632,409,787
369,18865,29602,24029,632,409,771
370,18317,29656,23782,632,409,760
371,19053,29496,24070,632,409,771
372,18991,29716,24149,632,409,784
373,18714,29711,24008,632,409,778
374,18711,29844,24073,632,409,767
375,19035,29958,24292,632,409,801
376,18590,29249,23715,632,409,784
377,19030,29409,24015,632,409,779
378,17990,30161,23871,632,409,790
379,18510,29483,23792,632,409,795
380,18696,29237,23762,632,409,780
381,18661,29550,23901,632,409,784
382,18479,30094,24082,632,409,765
383,18633,29604,23914,632,409,778
384,18353,29798,23871,632,409,781
385,18482,29473,23773,632,409,789
386,18409,29694,23847,632,409,786
387,18871,29724,24093,632,409,774
388,18362,29973,23963,632,409,797
389,18590,29435,23808,632,409,798
390,18365,29788,23872,632,409,796
391,17913,29980,23742,632,409,806
392,18514,29747,23926,632,409,763
393,18689,29700,23990,632,409,762
394,18199,30000,23895,632,409,793
395,18400,29913,23952,632,409,765
396,18574,29607,23886,632,409,790
397,18297,30230,24059,632,409,777
398,18723,29232,23773,632,409,788
399,18516,29531,23819,632,409,794
400,18223,29820,23817,632,409,789
401,18301,29762,23827,632,409,801
402,18288,30383,24131,632,409,798
403,18716,29371,23839,632,409,767
404,18269,29974,23917,632,409,793
405,18163,29760,23757,632,409,797
406,18421,29724,23868,632,409,794
407,18163,29776,23765,632,409,785
408,18620,29615,23913,632,409,808
409,18398,29939,23964,632,409,798
410,18570,29629,23895,632,409,770
411,18778,30001,24185,632,409,788
412,17879,30136,23803,632,409,802
413,18252,29933,23888,632,409,790
414,18151,30090,23916,632,409,785
415,18930,29469,23995,632,409,770
416,18269,30054,23957,632,409,778
417,18293,29752,23818,632,409,791
418,18482,29565,23819,632,409,807
419,18685,29636,23956,632,409,784
420,18697,29492,23890,632,409,786
421,18481,30622,24347,632,409,796
422,18789,29688,24034,632,409,785
423,18703,29618,23956,632,409,795
424,18554,29279,23712,632,409,783
425,18624,29821,24018,632,409,778
426,18564,29563,23859,632,409,792
427,18500,29467,23779,632,409,789
428,18825,29118,23767,632,409,783
429,18876,29581,24024,632,409,772
430,18701,29358,23825,632,409,776
431,18210,29783,23792,632,409,790
432,18482,29787,23930,632,409,792
433,18583,29276,23725,632,409,804
434,18485,30240,24158,632,409,780
435,18299,29456,23673,632,409,779
436,18398,30195,24092,632,409,780
437,18709,29716,24008,632,409,778
438,18231,29714,23768,632,409,784
439,18767,29368,23863,632,409,782
440,18825,29344,23880,632,409,787
441,18794,29871,24128,632,409,799
442,18521,29660,23886,632,409,773
443,18171,29920,23841,632,409,790
444,18530,29667,23894,632,409,780
445,18704,29563,23929,632,409,792
446,18548,30111,24125,632,409,773
447,18608,29875,24037,632,409,798
448,18499,30008,24049,632,409,778
449,18519,29738,23924,632,409,785
450,18693,29396,23840,632,409,788
451,18742,29709,24021,632,409,782
452,18234,30033,23929,632,409,800
453,18422,29773,23893,632,409,798
454,18507,30022,24060,632,409,785
455,18596,29371,23779,632,409,802
456,18708,29865,24082,632,409,778
457,18137,29926,23827,632,409,788
458,17847,30180,23809,632,409,791
459,17862,30251,23852,632,409,789
460,18628,29485,23852,632,409,790
461,18516,29689,23898,632,409,790
462,18510,29601,23851,632,409,770
463,18253,30330,24087,632,409,797
464,19062,29547,24100,632,409,786
465,18172,30237,24000,632,409,793
466,18062,29887,23770,632,409,796
467,18157,30474,24111,632,409,806
468,18663,29702,23978,632,409,780
469,18186,29617,23697,632,409,791
470,18944,29415,23975,632,409,756
471,18869,29400,23930,632,409,772
472,18915,29416,23961,632,409,782
473,18380,30209,24090,632,409,758
474,19165,29802,24279,632,409,774
475,18475,29952,24009,632,409,764
476,18557,29754,23951,632,409,777
477,18906,29587,24042,632,409,786
478,19032,29459,24041,632,409,778
479,18356,29327,23637,632,409,799
480,18031,30196,23909,632,409,779
481,18785,29846,24111,632,409,775
482,18545,29842,23989,632,409,779
483,18544,29705,23920,632,409,800
484,18269,29934,23897,632,409,791
485,18771,29890,24126,632,409,786
486,18551,29892,24017,632,409,778
487,18230,29739,23780,632,409,809
488,18559,29710,23930,632,409,795
489,19081,29330,24001,632,409,793
490,18457,29738,23893,632,409,799
491,18240,29745,23788,632,409,801
492,18463,29898,23976,632,409,763
493,18072,30243,23953,632,409,785
494,18264,30375,24115,632,409,804
495,18810,29817,24109,632,409,772
496,18636,29923,24075,632,409,754
497,18094,30119,23902,632,409,796
498,18326,29897,23907,632,409,788
499,18537,29850,23989,632,409,791
500,18549,29486,23813,632,409,780
501,18162,29893,23823,632,409,782
502,19033,29976,24300,632,409,801
503,18887,29446,23962,632,409,778
504,18172,29833,23798,632,409,787
505,18677,29494,23881,632,409,780
506,18613,29160,23682,632,409,788
507,18266,29737,23797,632,409,801
508,18670,29347,23804,632,409,763
509,18310,29409,23655,632,409,776
510,18874,29631,24048,632,409,777
511,19090,29707,24194,632,409,793
512,18575,29210,23688,632,409,783
513,18508,29725,23912,632,409,789
514,18969,29416,23988,632,409,763
515,18271,29620,23741,632,409,791
516,18292,29885,23884,632,409,788
517,18176,29821,23794,632,409,794
518,18337,29866,23897,632,409,794
519,18329,29818,23869,632,409,780
520,18481,29444,23758,632,409,787
521,18377,29506,23737,632,409,772
522,18295,29964,23925,632,409,779
523,17955,29902,23724,632,409,790
524,18395,29480,23733,632,409,801
525,19132,29563,24143,632,409,773
526,18452,29981,24012,632,409,790
527,18254,29621,23733,632,409,810
528,18338,29691,23810,632,409,797
529,18942,29801,24167,632,409,774
530,18658,29707,23978,632,409,777
531,18400,29751,23871,632,409,791
532,19079,29534,24102,632,409,753
533,18526,29699,23908,632,409,779
534,18570,29831,23996,632,409,787
535,19411,29408,24205,632,409,762
536,18439,29508,23769,632,409,772
537,18291,29512,23697,632,409,806
538,18833,29180,23802,632,409,799
539,18466,29421,23739,632,409,803
540,18968,29463,24011,632,409,774
541,18666,29235,23746,632,409,796
542,18902,29777,24135,632,409,796
543,18133,29826,23775,632,409,794
544,18108,30257,23978,632,409,784
545,18585,30448,24312,632,409,804
546,18738,29623,23976,632,409,775
547,19065,29770,24213,632,409,787
548,18462,29325,23689,632,409,803
549,18346,29623,23780,632,409,790
550,18114,30419,24062,632,409,792
551,18517,29696,23902,632,409,788
552,18660,29759,24005,632,409,770
553,18539,29570,23850,632,409,804
554,18590,29451,23816,632,409,786
555,18103,30446,24070,632,409,798
556,18174,29963,23864,632,409,785
557,18220,29865,23838,632,409,769
558,18875,29668,24067,632,409,776
559,18483,29758,23916,632,409,784
560,18355,29830,23888,632,409,788
561,17902,30289,23891,632,409,801
562,18986,29249,23913,632,409,794
563,18267,29598,23728,632,409,769
564,18644,29693,23964,632,409,784
565,18378,30299,24134,632,409,779
566,18140,29871,23801,632,409,800
567,17984,29903,23739,632,409,794
568,18928,29861,24190,632,409,804
569,17897,30112,23800,632,409,802
570,18453,29852,23948,632,409,784
571,18402,29587,23790,632,409,793
572,18492,29601,23842,632,409,781
573,18657,29658,23953,632,409,796
574,19026,29545,24081,632,409,771
575,18786,29961,24169,632,409,764
576,19478,29657,24363,632,409,776
577,18207,29964,23881,632,409,769
578,18564,29695,23925,632,409,771
579,18692,29849,24066,632,409,794
580,18328,30241,24080,632,409,783
581,18477,29682,23875,632,409,765
582,18470,29927,23994,632,409,777
583,18522,29229,23671,632,409,795
584,18210,29707,23754,632,409,791
585,18519,29562,23836,632,409,791
586,18730,29679,24000,632,409,774
587,18600,29827,24009,632,409,777
588,18223,29854,23834,632,409,782
589,18669,29616,23938,632,409,779
590,18473,29546,23805,632,409,793
591,18790,29685,24033,632,409,768
592,18999,29430,24010,632,409,795
593,18129,29698,23709,632,409,788
594,18739,29716,24023,632,409,769
595,18341,30166,24049,632,409,767
596,18611,29528,23865,632,409,791
597,18544,29567,23851,632,409,788
598,18352,29845,23894,632,409,790
599,18281,29996,23934,632,409,786
600,18576,29449,23808,632,409,777
601,18978,29333,23951,632,409,800
602,18833,29810,24117,632,409,786
603,18746,30063,24200,632,409,759
604,18456,29587,23817,632,409,785
605,17980,29861,23716,632,409,798
606,18291,29874,23878,632,409,794
607,17825,30190,23803,632,409,782
608,18398,30097,24043,632,409,784
609,18747,29738,24038,632,409,805
610,18832,29595,24009,632,409,774
611,18216,29655,23731,632,409,793
612,18381,30552,24262,632,409,795
613,18764,29555,23955,632,409,780
614,18178,29879,23824,632,409,793
615,18826,29241,23829,632,409,784
616,18467,29824,23941,632,409,789
617,18288,30117,23998,632,409,781
618,18523,29840,23977,632,409,800
619,18453,30388,24216,632,409,762
620,18351,30330,24136,632,409,795
621,19028,29277,23948,632,409,794
622,18320,29367,23639,632,409,805
623,18589,30070,24125,632,409,763
624,18221,29800,23806,632,409,793
625,18434,29461,23743,632,409,781
626,18746,29941,24139,632,409,765
627,18131,29994,23858,632,409,784
628,19144,29803,24269,632,409,769
629,18075,29912,23789,632,409,782
630,18302,30107,24000,632,409,802
631,18159,29980,23865,632,409,771
632,18471,29634,23848,632,409,795
633,18634,29721,23973,632,409,792
634,18330,29583,23752,632,409,788
635,18370,29725,23843,632,409,780
636,18686,29383,23830,632,409,808
637,18626,29667,23942,632,409,791
638,18715,29492,23899,632,409,785
639,18758,30213,24281,632,409,778
640,18230,29985,23903,632,409,786
641,18527,29594,23856,632,409,785
642,18790,29643,24012,632,409,778
643,18745,29752,24044,632,409,781
644,18458,29907,23978,632,409,779
645,17954,30089,23817,632,409,792
646,18760,29677,24014,632,409,768
647,18242,29677,23755,632,409,789
648,18408,29693,23846,632,409,791
649,18279,29570,23720,632,409,800
650,17918,30183,23846,632,409,797
651,18333,29898,23911,632,409,796
652,18683,29376,23825,632,409,799
653,18657,29068,23658,632,409,792
654,18526,29929,24023,632,409,787
655,18571,29818,23990,632,409,787
656,18589,29460,23820,632,409,796
657,18599,29916,24053,632,409,773
658,18555,29558,23852,632,409,773
659,17831,30076,23749,632,409,810
660,18263,30060,23957,632,409,789
661,18512,29507,23805,632,409,779
662,18957,29524,24036,632,409,794
663,18513,29830,23967,632,409,802
664,18399,29862,23926,632,409,780
665,18607,29922,24060,632,409,787
666,18706,29917,24107,632,409,768
667,18757,29646,23997,632,409,788
668,18310,29821,23861,632,409,780
669,18538,29767,23948,632,409,779
670,18190,29597,23689,632,409,806
671,18691,29780,24031,632,409,768
672,18500,29519,23805,632,409,789
673,19273,29522,24193,632,409,793
674,19049,29524,24082,632,409,768
675,18026,29955,23786,632,409,776
676,18910,29697,24099,632,409,768
677,18675,29540,23903,632,409,808
678,18164,29941,23848,632,409,781
679,18179,29398,23584,632,409,797
680,18926,29617,24067,632,409,779
681,18248,30041,23940,632,409,765
682,19172,29251,24007,632,409,793
683,18375,29600,23783,632,409,786
684,18935,29476,24001,632,409,767
685,18705,29240,23768,632,409,790
686,17955,30182,23864,632,409,799
687,18495,29608,23847,632,409,785
688,18653,29618,23931,632,409,791
689,18378,29495,23732,632,409,793
690,18331,29536,23729,632,409,783
691,18885,29598,24037,632,409,768
692,18470,29215,23638,632,409,798
693,17850,30163,23802,632,409,806
694,18194,30193,23989,632,409,774
695,18526,29755,23936,632,409,775
696,18301,30588,24240,632,409,786
697,18174,30215,23990,632,409,787
698,19408,29475,24237,632,409,775
699,18434,29919,23972,632,409,802
700,18516,29799,23953,632,409,793
701,18465,29600,23828,632,409,797
702,19017,29452,24030,632,409,777
703,17858,30093,23771,632,409,787
704,18173,30318,24041,632,409,778
705,18131,29910,23816,632,409,793
706,18253,30122,23983,632,409,783
707,18519,29762,23936,632,409,782
708,18634,29489,23857,632,409,789
709,18463,29858,23956,632,409,799
710,18977,29274,23921,632,409,783
711,18519,30414,24262,632,409,778
712,18790,29673,24027,632,409,782
713,18349,29666,23803,632,409,785
714,18811,29676,24039,632,409,783
715,18384,29495,23735,632,409,795
716,18728,29531,23925,632,409,770
717,18807,29856,24127,632,409,791
718,18855,29400,23923,632,409,775
719,18774,29593,23979,632,409,788
720,18807,29512,23955,632,409,770
721,18790,29209,23795,632,409,783
722,18698,29975,24132,632,409,793
723,18148,29595,23667,632,409,792
724,18990,29273,23927,632,409,784
725,18496,29717,23902,632,409,787
726,18842,29607,24020,632,409,779
727,18609,29354,23777,632,409,781
728,18696,29201,23744,632,409,780
729,18998,29589,24089,632,409,785
730,18020,30125,23868,632,409,783
731,18962,29289,23921,632,409,776
732,18699,29506,23898,632,409,778
733,18601,29890,24041,632,409,784
734,18521,29716,23914,632,409,772
735,17876,30043,23755,632,409,789
736,18791,29896,24139,632,409,795
737,18330,29735,23828,632,409,793
738,18338,29777,23853,632,409,785
739,18763,29470,23912,632,409,799
740,18879,29798,24134,632,409,776
741,18603,29912,24053,632,409,786
742,18497,29862,23975,632,409,776
743,18370,29913,23937,632,409,787
744,18316,30099,24003,632,409,780
745,18788,29875,24127,632,409,773
746,19272,29789,24326,632,409,760
747,19040,29689,24160,632,409,781
748,18459,30058,24054,632,409,779
749,18700,29491,23891,632,409,797
750,18935,29420,23973,632,409,781
751,18581,29946,24059,632,409,781
752,18512,30237,24170,632,409,759
753,18371,29814,23888,632,409,805
754,18472,29789,23926,632,409,795
755,18409,29676,23838,632,409,784
756,18566,29663,23910,632,409,781
757,19008,30015,24307,632,409,789
758,18707,29920,24109,632,409,761
759,18358,29919,23934,632,409,810
760,18569,29482,23821,632,409,767
761,18193,29828,23806,632,409,803
762,18810,29369,23885,632,409,789
763,18452,30079,24061,632,409,789
764,18550,29987,24064,632,409,784
765,18185,30140,23958,632,409,782
766,18593,29594,23889,632,409,777
767,18818,29521,23965,632,409,786
768,18331,29872,23897,632,409,798
769,18220,29403,23607,632,409,788
770,18387,29462,23720,632,409,801
771,18212,30499,24151,632,409,795
772,18192,29883,23833,632,409,795
773,18298,30025,23957,632,409,776
774,18267,30264,24061,632,409,777
775,18470,29663,23862,632,409,789
776,18585,30026,24101,632,409,784
777,18687,29704,23991,632,409,785
778,18561,29574,23863,632,409,805
779,18610,29931,24066,632,409,773
780,17977,30088,23828,632,409,802
781,18219,29544,23677,632,409,800
782,18699,29592,23941,632,409,794
783,18763,30070,24212,632,409,780
784,18030,30027,23824,632,409,785
785,18464,29445,23750,632,409,779
786,18232,29783,23803,632,409,765
787,18885,29896,24186,632,409,781
788,18412,29913,23958,632,409,777
789,18338,29631,23780,632,409,793
790,18875,29530,23998,632,409,776
791,18347,29986,23962,632,409,782
792,18848,29249,23844,632,409,796
793,18152,29853,23798,632,409,796
794,18390,30393,24187,632,409,769
795,18372,29925,23944,632,409,796
796,18358,29495,23722,632,409,794
797,18769,29538,23949,632,409,777
798,18797,29414,23901,632,409,790
799,18644,29193,23714,632,409,802
800,18738,30083,24206,632,409,781
801,18997,29458,24023,632,409,767
802,18598,29601,23895,632,409,783
803,18613,29622,23913,632,409,787
804,18665,29688,23972,632,409,787
805,18673,29208,23736,632,409,774
806,18594,29947,24066,632,409,777
807,18492,29627,23855,632,409,792
808,18443,29454,23744,632,409,788
809,18704,30129,24212,632,409,780
810,18534,29725,23925,632,409,791
811,18241,30048,23940,632,409,788
812,18717,29770,24039,632,409,770
813,18633,29320,23772,632,409,786
814,18855,29806,24126,632,409,794
815,18320,29499,23705,632,409,796
816,18759,29782,24066,632,409,794
817,18565,29338,23747,632,409,794
818,18891,29910,24196,632,409,788
819,18730,29383,23852,632,409,778
