sid,BUFF,NOT,AND,PI,PO,LP
247,34790,51883,41246,4561,4181,62
248,34271,51974,41032,4561,4181,64
249,34708,52509,41518,4561,4181,56
250,34626,51837,41141,4561,4181,60
251,32580,53693,41046,4561,4181,56
252,34227,52046,41046,4561,4181,58
253,33974,52721,41257,4561,4181,61
254,33409,53000,41114,4561,4181,62
255,34601,51650,41035,4561,4181,62
256,34516,51373,40854,4561,4181,60
257,34979,51552,41175,4561,4181,60
258,32868,53479,41083,4561,4181,62
259,34741,51962,41261,4561,4181,62
260,35177,51556,41276,4561,4181,57
261,34259,52074,41076,4561,4181,55
262,33613,53628,41530,4561,4181,62
263,34502,52317,41319,4561,4181,50
264,33085,53596,41250,4561,4181,63
265,33708,52793,41160,4561,4181,61
266,35328,50805,40976,4561,4181,61
267,33526,52945,41145,4561,4181,61
268,33284,53793,41448,4561,4181,61
269,33309,53014,41071,4561,4181,63
270,33180,53505,41252,4561,4181,49
271,34138,52251,41104,4561,4181,61
272,33507,53016,41171,4561,4181,62
273,34743,51644,41103,4561,4181,62
274,35828,50577,41112,4561,4181,63
275,34686,51479,40992,4561,4181,60
276,33765,52726,41155,4561,4181,53
277,33547,52824,41095,4561,4181,61
278,33242,52949,41005,4561,4181,60
279,33120,53347,41143,4561,4181,63
280,34061,52408,41144,4561,4181,57
281,34154,52435,41204,4561,4181,58
282,33222,52799,40920,4561,4181,62
283,33714,52865,41199,4561,4181,54
284,34130,52023,40986,4561,4181,63
285,35139,51164,41061,4561,4181,62
286,34302,51835,40978,4561,4181,61
287,33996,52585,41200,4561,4181,62
288,34564,51631,41007,4561,4181,61
289,33516,52463,40899,4561,4181,61
290,33540,52931,41145,4561,4181,55
291,33403,52828,41025,4561,4181,64
292,35090,50997,40953,4561,4181,60
293,33478,53037,41167,4561,4181,62
294,34073,52456,41174,4561,4181,63
295,35364,50885,41034,4561,4181,61
296,33538,52893,41125,4561,4181,63
297,34563,51762,41072,4561,4181,63
298,34315,52460,41297,4561,4181,50
299,33495,52952,41133,4561,4181,64
300,34320,51827,40983,4561,4181,62
301,33550,52713,41041,4561,4181,65
302,34572,52159,41275,4561,4181,52
303,35150,51157,41063,4561,4181,63
304,34181,52404,41202,4561,4181,63
305,32966,53193,40989,4561,4181,61
306,33649,52712,41090,4561,4181,64
307,34427,51726,40986,4561,4181,65
308,34019,52766,41302,4561,4181,54
309,32513,53582,40957,4561,4181,55
310,32672,53845,41168,4561,4181,63
311,34090,52971,41440,4561,4181,61
312,33725,52506,41025,4561,4181,62
313,34307,52060,41093,4561,4181,63
314,33539,52546,40952,4561,4181,63
315,34281,52750,41425,4561,4181,49
316,34645,52336,41400,4561,4181,49
317,32668,54035,41261,4561,4181,61
318,33185,53028,41016,4561,4181,61
319,33164,53327,41155,4561,4181,61
320,32080,54225,41062,4561,4181,62
321,33520,52545,40942,4561,4181,61
322,32575,54642,41518,4561,4181,59
323,33422,52791,41016,4561,4181,62
324,35150,51301,41135,4561,4181,56
325,34519,51576,40957,4561,4181,61
326,35255,51046,41060,4561,4181,62
327,34063,54430,42156,4561,4181,59
328,33961,52474,41127,4561,4181,61
329,35337,51296,41226,4561,4181,56
330,35539,52088,41723,4561,4181,58
331,34841,52286,41473,4561,4181,56
332,33462,53097,41189,4561,4181,61
333,33786,52431,41018,4561,4181,63
334,34201,52494,41257,4561,4181,61
335,34980,51103,40951,4561,4181,62
336,33906,52429,41077,4561,4181,53
337,32856,54383,41529,4561,4181,61
338,34314,52773,41453,4561,4181,61
339,33776,52613,41104,4561,4181,59
340,33057,53990,41433,4561,4181,61
341,34066,52171,41028,4561,4181,56
342,32740,53279,40919,4561,4181,63
343,35109,51296,41112,4561,4181,62
344,34346,51939,41052,4561,4181,62
345,32637,53372,40914,4561,4181,62
346,35012,51513,41172,4561,4181,61
347,33203,53028,41025,4561,4181,59
348,33441,52750,41005,4561,4181,60
349,33833,52726,41189,4561,4181,58
350,35450,51075,41172,4561,4181,60
351,35052,51707,41289,4561,4181,50
352,33969,52386,41087,4561,4181,55
353,32858,53189,40933,4561,4181,56
354,33334,52813,40983,4561,4181,63
355,33641,52506,40983,4561,4181,62
356,34641,51694,41077,4561,4181,63
357,34197,52694,41355,4561,4181,59
358,33065,53232,41058,4561,4181,61
359,32916,53375,41055,4561,4181,58
360,33933,52414,41083,4561,4181,61
361,34310,51835,40982,4561,4181,60
362,33397,53056,41136,4561,4181,61
363,32861,53564,41122,4561,4181,63
364,34404,51773,40998,4561,4181,63
365,33432,52551,40901,4561,4181,62
366,33701,52420,40970,4561,4181,61
367,35140,50983,40971,4561,4181,61
368,33519,53068,41203,4561,4181,65
369,33785,52968,41286,4561,4181,53
370,33813,52376,41004,4561,4181,63
371,34850,51987,41328,4561,4181,50
372,32869,53942,41315,4561,4181,64
373,35088,51477,41192,4561,4181,56
374,33986,52145,40975,4561,4181,63
375,34182,52863,41432,4561,4181,60
376,34557,51698,41037,4561,4181,62
377,33576,52995,41195,4561,4181,61
378,34358,52089,41133,4561,4181,62
379,35376,50613,40904,4561,4181,65
380,34842,51291,40976,4561,4181,61
381,32771,53574,41082,4561,4181,61
382,33012,53805,41318,4561,4181,49
383,33909,52388,41058,4561,4181,59
384,34124,52545,41244,4561,4181,61
385,34263,52000,41041,4561,4181,62
386,34231,51974,41012,4561,4181,63
387,34864,51933,41308,4561,4181,49
388,34228,52505,41276,4561,4181,59
389,35426,50895,41070,4561,4181,63
390,33484,52849,41076,4561,4181,63
391,33159,53002,40990,4561,4181,60
392,34534,52157,41255,4561,4181,61
393,33614,53253,41343,4561,4181,62
394,33375,52790,40992,4561,4181,60
395,32709,54120,41324,4561,4181,63
396,34319,51998,41068,4561,4181,63
397,32627,53996,41221,4561,4181,64
398,33244,53081,41072,4561,4181,62
399,33896,52187,40951,4561,4181,61
400,34674,51741,41117,4561,4181,61
401,34729,51554,41051,4561,4181,63
402,35281,51980,41540,4561,4181,56
403,34653,51730,41101,4561,4181,62
404,32840,53499,41079,4561,4181,62
405,34855,51224,40949,4561,4181,60
406,32715,53558,41046,4561,4181,60
407,33017,52782,40809,4561,4181,63
408,34759,51556,41067,4561,4181,60
409,33072,53733,41312,4561,4181,60
410,34552,51717,41044,4561,4181,54
411,35136,51861,41408,4561,4181,58
412,34229,51954,41001,4561,4181,62
413,34717,51900,41218,4561,4181,58
414,33339,52948,41053,4561,4181,60
415,33368,52881,41034,4561,4181,58
416,33261,53124,41102,4561,4181,61
417,34865,51378,41031,4561,4181,61
418,32597,53482,40949,4561,4181,63
419,34574,51825,41109,4561,4181,63
420,34763,51794,41188,4561,4181,56
421,34879,52724,41711,4561,4181,58
422,34264,52491,41287,4561,4181,63
423,33275,52788,40941,4561,4181,64
424,34586,51211,40808,4561,4181,60
425,33863,52586,41134,4561,4181,62
426,33823,52840,41241,4561,4181,62
427,33735,52870,41212,4561,4181,59
428,35360,51015,41097,4561,4181,60
429,33504,52679,41001,4561,4181,60
430,34766,51757,41171,4561,4181,55
431,34941,51704,41232,4561,4181,61
432,34222,52325,41183,4561,4181,53
433,33453,52668,40970,4561,4181,63
434,34881,51864,41282,4561,4181,51
435,34263,51836,40959,4561,4181,61
436,32486,54027,41166,4561,4181,61
437,34056,52551,41213,4561,4181,55
438,34662,51661,41071,4561,4181,58
439,34652,51737,41104,4561,4181,64
440,33750,52559,41064,4561,4181,62
441,34147,53242,41604,4561,4181,58
442,33638,52793,41125,4561,4181,58
443,33029,53348,41098,4561,4181,60
444,33200,53173,41096,4561,4181,56
445,33721,52558,41049,4561,4181,65
446,33357,54012,41594,4561,4181,62
447,33070,53479,41184,4561,4181,65
448,33567,53300,41343,4561,4181,51
449,34755,51876,41225,4561,4181,56
450,33742,52913,41237,4561,4181,54
451,34030,52627,41238,4561,4181,64
452,35273,50912,41002,4561,4181,62
453,33965,52402,41093,4561,4181,63
454,34160,52595,41287,4561,4181,57
455,34383,51778,40990,4561,4181,63
456,34082,52625,41263,4561,4181,56
457,34484,51857,41080,4561,4181,54
458,32189,54126,41067,4561,4181,63
459,33289,53282,41195,4561,4181,60
460,35001,51154,40987,4561,4181,59
461,34115,52546,41240,4561,4181,55
462,33458,52643,40960,4561,4181,61
463,32341,54746,41453,4561,4181,59
464,32916,54231,41483,4561,4181,61
465,33492,53493,41402,4561,4181,54
466,33400,52893,41056,4561,4181,58
467,33358,53687,41432,4561,4181,62
468,35614,50751,41092,4561,4181,58
469,36111,50062,40996,4561,4181,62
470,34401,52138,41179,4561,4181,62
471,35150,51349,41159,4561,4181,49
472,34827,51990,41318,4561,4181,50
473,35369,51096,41142,4561,4181,61
474,34423,52660,41451,4561,4181,63
475,33558,52945,41161,4561,4181,63
476,33756,53021,41298,4561,4181,49
477,34727,51904,41225,4561,4181,58
478,33331,53288,41219,4561,4181,56
479,35419,50684,40961,4561,4181,55
480,33804,52795,41209,4561,4181,62
481,34255,52688,41381,4561,4181,49
482,33004,53333,41078,4561,4181,60
483,35167,51334,41160,4561,4181,60
484,34087,52824,41365,4561,4181,59
485,32932,53613,41182,4561,4181,55
486,33161,53608,41294,4561,4181,61
487,33583,52612,41007,4561,4181,61
488,33742,52655,41108,4561,4181,64
489,33260,53569,41324,4561,4181,64
490,35212,51221,41126,4561,4181,62
491,34362,52131,41156,4561,4181,62
492,33873,52434,41063,4561,4181,61
493,33756,53067,41321,4561,4181,60
494,33760,53327,41453,4561,4181,57
495,33562,53155,41268,4561,4181,49
496,32260,54579,41329,4561,4181,61
497,34864,51565,41124,4561,4181,61
498,33314,52977,41055,4561,4181,62
499,35011,51600,41215,4561,4181,62
500,34184,51923,40963,4561,4181,61
501,33932,52647,41199,4561,4181,54
502,34539,52654,41506,4561,4181,58
503,34086,52329,41117,4561,4181,59
504,35060,51373,41126,4561,4181,55
505,33471,52936,41113,4561,4181,63
506,34655,51448,40961,4561,4181,55
507,33281,52894,40997,4561,4181,61
508,35023,51158,41000,4561,4181,60
509,33972,52355,41073,4561,4181,56
510,33686,52877,41191,4561,4181,55
511,33270,53901,41495,4561,4181,62
512,35250,50843,40956,4561,4181,61
513,34109,52426,41177,4561,4181,61
514,33576,52989,41192,4561,4181,49
515,34152,51899,40935,4561,4181,58
516,33425,52786,41015,4561,4181,60
517,33620,52827,41133,4561,4181,61
518,33107,53396,41161,4561,4181,64
519,35160,51145,41062,4561,4181,62
520,33555,52478,40926,4561,4181,64
521,33979,52260,41029,4561,4181,57
522,34538,52077,41217,4561,4181,62
523,34701,51758,41139,4561,4181,62
524,34938,51163,40960,4561,4181,58
525,33699,53106,41312,4561,4181,56
526,34945,51894,41329,4561,4181,58
527,33663,52400,40941,4561,4181,63
528,33570,52519,40954,4561,4181,60
529,34022,52879,41360,4561,4181,49
530,33209,53172,41100,4561,4181,59
531,35072,51585,41238,4561,4181,56
532,33052,53571,41221,4561,4181,61
533,34438,51857,41057,4561,4181,62
534,34138,52369,41163,4561,4181,59
535,32933,54376,41564,4561,4181,62
536,34376,51965,41080,4561,4181,62
537,34339,51586,40872,4561,4181,62
538,32625,53844,41144,4561,4181,59
539,33519,52448,40893,4561,4181,63
540,33999,52552,41185,4561,4181,62
541,33872,52425,41058,4561,4181,62
542,34020,52749,41294,4561,4181,64
543,34904,51553,41138,4561,4181,58
544,33003,53524,41173,4561,4181,58
545,34775,52626,41610,4561,4181,62
546,33397,53006,41111,4561,4181,59
547,34346,52649,41407,4561,4181,61
548,34786,51295,40950,4561,4181,62
549,35047,51290,41078,4561,4181,62
550,33712,53253,41392,4561,4181,61
551,33815,52696,41165,4561,4181,55
552,34985,51804,41304,4561,4181,49
553,34273,51922,41007,4561,4181,63
554,33666,52695,41090,4561,4181,61
555,33124,53933,41438,4561,4181,61
556,33250,52895,40982,4561,4181,62
557,32904,53747,41235,4561,4181,61
558,33759,52966,41272,4561,4181,49
559,35054,51501,41187,4561,4181,61
560,33266,53343,41214,4561,4181,63
561,34317,52204,41170,4561,4181,63
562,33738,52635,41096,4561,4181,59
563,34543,51586,40974,4561,4181,61
564,35157,51456,41216,4561,4181,57
565,32597,54668,41542,4561,4181,50
566,34031,52414,41132,4561,4181,60
567,34516,51639,40987,4561,4181,59
568,33763,53240,41411,4561,4181,57
569,33371,52644,40917,4561,4181,63
570,32296,54105,41110,4561,4181,64
571,33808,52605,41116,4561,4181,56
572,34071,51988,40939,4561,4181,59
573,33523,52562,40952,4561,4181,64
574,33386,53071,41138,4561,4181,56
575,35268,51503,41295,4561,4181,63
576,32970,54323,41556,4561,4181,49
577,34761,51720,41150,4561,4181,54
578,34811,51722,41176,4561,4181,61
579,34147,52406,41186,4561,4181,61
580,32366,54477,41331,4561,4181,61
581,34984,51523,41163,4561,4181,61
582,33572,53039,41215,4561,4181,50
583,34657,51538,41007,4561,4181,56
584,33391,52704,40957,4561,4181,61
585,34602,51815,41118,4561,4181,56
586,33301,53240,41180,4561,4181,50
587,34006,52305,41065,4561,4181,54
588,33009,53364,41096,4561,4181,56
589,34767,51772,41179,4561,4181,58
590,34526,51775,41060,4561,4181,54
591,34109,52796,41362,4561,4181,62
592,32764,53801,41192,4561,4181,65
593,34914,51709,41221,4561,4181,55
594,34342,52275,41218,4561,4181,49
595,33406,53323,41274,4561,4181,63
596,34020,52255,41047,4561,4181,63
597,34323,51890,41016,4561,4181,63
598,33243,52996,41029,4561,4181,61
599,34508,51773,41050,4561,4181,58
600,33993,52000,40906,4561,4181,60
601,34026,52671,41258,4561,4181,60
602,34488,52265,41286,4561,4181,60
603,34279,52396,41247,4561,4181,62
604,33235,52874,40964,4561,4181,57
605,34271,51752,40921,4561,4181,63
606,33496,53095,41205,4561,4181,66
607,33424,53149,41196,4561,4181,59
608,32941,53854,41307,4561,4181,50
609,34405,52310,41267,4561,4181,63
610,34866,51705,41195,4561,4181,54
611,34428,52187,41217,4561,4181,55
612,34011,53236,41533,4561,4181,58
613,35328,51395,41271,4561,4181,55
614,34586,51455,40930,4561,4181,64
615,34949,51284,41026,4561,4181,63
616,34576,51615,41005,4561,4181,63
617,32554,54229,41301,4561,4181,58
618,34219,52652,41345,4561,4181,63
619,33330,53611,41380,4561,4181,62
620,32543,54094,41228,4561,4181,60
621,33171,53670,41330,4561,4181,60
622,32900,52875,40797,4561,4181,63
623,32959,54002,41390,4561,4181,49
624,32476,53717,41006,4561,4181,62
625,34529,51768,41058,4561,4181,62
626,32530,54081,41215,4561,4181,63
627,34811,51908,41269,4561,4181,57
628,34819,52530,41584,4561,4181,61
629,33406,52879,41052,4561,4181,61
630,33097,53242,41079,4561,4181,64
631,33321,52948,41044,4561,4181,61
632,33989,51952,40880,4561,4181,63
633,32888,53347,41027,4561,4181,62
634,34858,51361,41019,4561,4181,58
635,33682,52745,41123,4561,4181,61
636,33417,52886,41061,4561,4181,63
637,34267,51866,40976,4561,4181,56
638,34237,52254,41155,4561,4181,62
639,33795,53458,41536,4561,4181,52
640,33870,52319,41004,4561,4181,62
641,34216,51897,40966,4561,4181,63
642,33696,52703,41109,4561,4181,60
643,34111,52438,41184,4561,4181,56
644,34721,51534,41037,4561,4181,62
645,34769,51552,41070,4561,4181,62
646,34307,52400,41263,4561,4181,50
647,34814,51261,40947,4561,4181,61
648,34958,51509,41143,4561,4181,63
649,33603,52448,40935,4561,4181,64
650,33219,53272,41155,4561,4181,58
651,35008,51293,41060,4561,4181,63
652,34291,51882,40996,4561,4181,55
653,33798,52385,41001,4561,4181,62
654,34049,52736,41302,4561,4181,66
655,35273,51442,41267,4561,4181,61
656,34753,51324,40948,4561,4181,61
657,33679,52920,41209,4561,4181,54
658,35187,51068,41037,4561,4181,62
659,33380,52683,40941,4561,4181,64
660,34167,52088,41037,4561,4181,65
661,34481,52118,41209,4561,4181,56
662,34443,52212,41237,4561,4181,63
663,34090,52209,41059,4561,4181,62
664,34142,52189,41075,4561,4181,63
665,33975,52764,41279,4561,4181,58
666,34021,52918,41379,4561,4181,49
667,34977,51662,41229,4561,4181,65
668,33723,52436,40989,4561,4181,62
669,33521,52930,41135,4561,4181,59
670,34462,51755,41018,4561,4181,63
671,33576,52903,41149,4561,4181,54
672,34346,51781,40973,4561,4181,54
673,33152,53623,41297,4561,4181,64
674,33595,53798,41606,4561,4181,49
675,34365,52046,41115,4561,4181,55
676,33898,52811,41264,4561,4181,49
677,32750,53643,41106,4561,4181,63
678,33961,52582,41181,4561,4181,54
679,34236,51665,40860,4561,4181,62
680,32717,54166,41351,4561,4181,61
681,34381,52412,41306,4561,4181,61
682,33928,52559,41153,4561,4181,60
683,34547,51566,40966,4561,4181,58
684,32759,53926,41252,4561,4181,61
685,33960,52311,41045,4561,4181,58
686,33869,52248,40968,4561,4181,62
687,34218,52363,41200,4561,4181,56
688,34376,52159,41177,4561,4181,58
689,33632,52629,41040,4561,4181,62
690,33518,52519,40928,4561,4181,57
691,34022,52367,41104,4561,4181,61
692,35189,50758,40883,4561,4181,62
693,32901,53150,40935,4561,4181,62
694,34184,52505,41254,4561,4181,49
695,34588,51823,41115,4561,4181,62
696,33642,52993,41227,4561,4181,61
697,33736,52827,41191,4561,4181,54
698,33281,53772,41436,4561,4181,60
699,33775,52740,41167,4561,4181,62
700,32543,53622,40992,4561,4181,61
701,33678,52335,40916,4561,4181,65
702,33750,53601,41585,4561,4181,51
703,34464,51911,41097,4561,4181,55
704,34642,51953,41207,4561,4181,62
705,33089,52966,40937,4561,4181,58
706,32454,54065,41169,4561,4181,56
707,34998,51435,41126,4561,4181,59
708,34728,51669,41108,4561,4181,62
709,34459,51966,41122,4561,4181,65
710,34676,51799,41147,4561,4181,56
711,33580,53363,41381,4561,4181,50
712,34052,52327,41099,4561,4181,58
713,34787,51524,41065,4561,4181,56
714,34386,52207,41206,4561,4181,54
715,33876,52223,40959,4561,4181,62
716,35137,51476,41216,4561,4181,49
717,33475,53240,41267,4561,4181,58
718,33749,52792,41180,4561,4181,51
719,34933,51498,41125,4561,4181,58
720,34235,52384,41219,4561,4181,49
721,34522,51709,41025,4561,4181,62
722,34260,52329,41204,4561,4181,62
723,33549,53086,41227,4561,4181,60
724,33586,52799,41102,4561,4181,58
725,33587,52804,41105,4561,4181,57
726,34469,52562,41425,4561,4181,49
727,33911,52190,40960,4561,4181,63
728,33833,52408,41030,4561,4181,61
729,33797,52638,41127,4561,4181,59
730,33481,52876,41088,4561,4181,60
731,33988,52517,41162,4561,4181,58
732,33428,52781,41014,4561,4181,63
733,33698,52755,41136,4561,4181,62
